"forecast_date","target","target_end_date","location","type","quantile","value"
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.1,4.33419827310531
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.15,5.07964083285008
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.2,6.2579042339755
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.25,7.17404845641537
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.3,8.3684892730959
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.35,9.40989614364849
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.4,11.3051231126447
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.45,13.4337656051764
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.5,16.620271847672
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.55,18.5694912972679
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.6,21.4027449260321
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.65,24.2304064876005
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.7,27.2226124670459
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.75,30.7038580545198
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.8,33.8562099090184
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.85,38.1950658723097
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.9,44.2672548657367
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.95,61.3380296425183
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.975,72.5033921666275
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"01","quantile",0.99,91.7119418866009
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.01,0.0607728717692731
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.025,0.0660773964580938
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.05,0.0736450577394084
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.1,0.117497031263677
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.15,0.17960635438361
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.2,0.274904549874961
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.25,0.307035426403583
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.3,0.35306069410747
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.35,0.639014318122366
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.4,0.771460942448787
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.45,0.961000392996245
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.5,1.260858491593
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.55,1.57474040871256
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.6,1.87833689591348
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.65,2.42384412144994
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.7,3.19321970901023
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.75,3.83458020318005
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.8,4.50864031005531
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.85,5.71957701767944
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.9,6.9892782705733
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.95,9.08526645370502
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.975,11.1606215889888
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"02","quantile",0.99,12.7413945813636
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.01,0.0933459156395306
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.025,0.117820398509509
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.05,0.14283613508343
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.1,0.184147854834539
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.15,0.238778140595252
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.2,0.339398662194103
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.25,0.39945223725339
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.3,0.553563627758389
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.35,0.751883950107271
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.4,0.974856781345148
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.45,1.16634582019371
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.5,1.61242673098155
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.55,1.93957752902138
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.6,2.76493931355274
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.65,3.93785818097059
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.7,4.52032737068022
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.75,5.13312733328743
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.8,6.04746362279158
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.85,7.24394988022311
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.9,8.69472622714636
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.95,11.0679994348046
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.975,13.2753334278692
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"02","quantile",0.99,15.6128962393559
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.01,0.109980151147109
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.025,0.114265583417441
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.05,0.126319936607496
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.1,0.16359616331127
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.15,0.21287781889744
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.2,0.302425723767482
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.25,0.32866366892311
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.3,0.365398921559131
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.35,0.50024501826854
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.4,0.662498924932411
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.45,0.941671620884714
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.5,1.30349758068415
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.55,1.69442112169946
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.6,2.15010341519966
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.65,3.05940421813387
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.7,4.40069850422846
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.75,5.40370113778292
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.8,6.54543623867455
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.85,7.85547967404503
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.9,9.33316351945151
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.95,12.0447599835136
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.975,14.3884299168373
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"02","quantile",0.99,17.2392643019874
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.01,0.102834641422544
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.025,0.112054414238249
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.05,0.124468580143792
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.1,0.137563500915255
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.15,0.213301092009111
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.2,0.342675150231524
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.25,0.419625659383306
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.3,0.510020827595581
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.35,0.679275849111975
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.4,0.784579155536115
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.45,1.00168613121841
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.5,1.36467105598693
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.55,1.8795281295273
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.6,2.89582086462166
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.65,4.50800491208353
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.7,5.1826799597823
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.75,5.97092112881723
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.8,7.08301249963028
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.85,9.06715764254047
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.9,10.5798492828463
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.95,13.4236384017333
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.975,16.327456120175
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"02","quantile",0.99,20.1284429016416
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.01,22.5956360635113
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.025,26.8449695847099
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.05,31.7186882626804
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.1,39.1202664829699
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.15,44.3310524048875
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.2,49.6579035225642
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.25,53.8303392647009
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.3,57.8829708829529
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.35,61.4841076377249
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.4,64.8896372525687
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.45,69.0528879643662
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.5,72.7611456941724
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.55,76.389811028629
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.6,80.1655475899476
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.65,84.1580069625565
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.7,90.8187252315982
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.75,96.8565379201882
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.8,102.279958911307
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.85,110.476697584433
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.9,120.109890403285
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.95,136.138221519024
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.975,153.998524405146
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"04","quantile",0.99,171.23001669649
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.01,17.6255880457123
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.025,21.6912159593003
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.05,25.7121245722039
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.1,31.8490782030097
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.15,36.2844744231407
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.2,41.3294463920799
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.25,46.0975326186585
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.3,51.3470588255341
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.35,56.0177849262874
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.4,60.4772568267394
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.45,64.9656397955576
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.5,69.3803526242285
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.55,74.9050049689689
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.6,80.2282256340249
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.65,86.8232392070412
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.7,95.0790705144513
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.75,103.534257835979
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.8,112.797483437385
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.85,127.149378647097
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.9,140.472531651709
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.95,160.418579965045
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.975,183.610725111962
2023-05-15,"2 wk ahead inc flu hosp",2023-05-27,"04","quantile",0.99,208.286759391731
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.01,15.5394149252643
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.025,19.4176236037068
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.05,22.9594208002964
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.1,28.1474430008551
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.15,32.5620221970192
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.2,37.0532264737889
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.25,40.4995959557239
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.3,45.4838807637267
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.35,49.7991094172236
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.4,54.6446450174722
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.45,61.1339284252301
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.5,67.5831824820446
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.55,73.2654746240133
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.6,80.5853332881578
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.65,87.4723882976123
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.7,97.3290719408265
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.75,108.810774577812
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.8,121.83111746678
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.85,134.562909536344
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.9,151.47872620624
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.95,180.781977748631
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.975,207.324980751848
2023-05-15,"3 wk ahead inc flu hosp",2023-06-03,"04","quantile",0.99,238.891030955559
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.01,14.7521565466533
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.025,17.7794893825492
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.05,21.4522485126625
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.1,26.1240426128216
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.15,30.5350237620731
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.2,34.6223633506066
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.25,38.8869618652943
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.3,42.6226406205641
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.35,46.5454963453365
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.4,51.9634820136686
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.45,57.6562166804196
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.5,64.424080961368
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.55,70.7409768921876
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.6,78.6957413355352
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.65,86.3673812884447
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.7,97.0991675668291
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.75,110.281476658269
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.8,121.340551290016
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.85,138.426459769547
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.9,159.840337142862
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.95,192.292506624367
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.975,229.874860301146
2023-05-15,"4 wk ahead inc flu hosp",2023-06-10,"04","quantile",0.99,273.12001548557
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"05","quantile",0.01,2.38660479150944
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"05","quantile",0.025,2.8971218419223
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"05","quantile",0.05,3.60035488346441
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"05","quantile",0.1,4.45597381609595
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"05","quantile",0.15,5.3425757228394
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"05","quantile",0.2,6.11287546122676
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"05","quantile",0.25,7.07591936267379
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"05","quantile",0.3,7.97756377960506
2023-05-15,"1 wk ahead inc flu hosp",2023-05-20,"05","quantile",0.35,8.80313924683863
