"","location_name","wk_end_date","value"
"81","California",2022-11-26,2790
"82","California",2022-12-03,3138
"83","California",2022-12-10,2275
"84","California",2022-12-17,1574
"85","California",2022-12-24,1647
"86","Colorado",2022-09-03,1
"87","Colorado",2022-09-10,3
"88","Colorado",2022-09-17,3
"89","Colorado",2022-09-24,4
"90","Colorado",2022-10-01,3
"91","Colorado",2022-10-08,1
"92","Colorado",2022-10-15,5
"93","Colorado",2022-10-22,15
"94","Colorado",2022-10-29,32
"95","Colorado",2022-11-05,32
"96","Colorado",2022-11-12,61
"97","Colorado",2022-11-19,114
"98","Colorado",2022-11-26,157
"99","Colorado",2022-12-03,160
"100","Colorado",2022-12-10,243
"101","Colorado",2022-12-17,289
"102","Colorado",2022-12-24,326
"103","Connecticut",2022-09-03,4
"104","Connecticut",2022-09-10,3
"105","Connecticut",2022-09-17,4
"106","Connecticut",2022-09-24,3
"107","Connecticut",2022-10-01,2
"108","Connecticut",2022-10-08,3
"109","Connecticut",2022-10-15,9
"110","Connecticut",2022-10-22,9
"111","Connecticut",2022-10-29,37
"112","Connecticut",2022-11-05,41
"113","Connecticut",2022-11-12,58
"114","Connecticut",2022-11-19,104
"115","Connecticut",2022-11-26,199
"116","Connecticut",2022-12-03,424
"117","Connecticut",2022-12-10,419
"118","Connecticut",2022-12-17,354
"119","Connecticut",2022-12-24,309
"120","Delaware",2022-09-03,3
"121","Delaware",2022-09-10,0
"122","Delaware",2022-09-17,2
"123","Delaware",2022-09-24,0
"124","Delaware",2022-10-01,0
"125","Delaware",2022-10-08,0
"126","Delaware",2022-10-15,0
"127","Delaware",2022-10-22,1
"128","Delaware",2022-10-29,4
"129","Delaware",2022-11-05,11
"130","Delaware",2022-11-12,15
"131","Delaware",2022-11-19,53
"132","Delaware",2022-11-26,48
"133","Delaware",2022-12-03,79
"134","Delaware",2022-12-10,28
"135","Delaware",2022-12-17,23
"136","Delaware",2022-12-24,24
"137","District of Columbia",2022-09-03,0
"138","District of Columbia",2022-09-10,0
"139","District of Columbia",2022-09-17,0
"140","District of Columbia",2022-09-24,1
"141","District of Columbia",2022-10-01,0
"142","District of Columbia",2022-10-08,1
"143","District of Columbia",2022-10-15,2
"144","District of Columbia",2022-10-22,8
"145","District of Columbia",2022-10-29,11
"146","District of Columbia",2022-11-05,36
"147","District of Columbia",2022-11-12,44
"148","District of Columbia",2022-11-19,35
"149","District of Columbia",2022-11-26,70
"150","District of Columbia",2022-12-03,56
"151","District of Columbia",2022-12-10,42
"152","District of Columbia",2022-12-17,21
"153","District of Columbia",2022-12-24,23
"154","Florida",2022-09-03,70
"155","Florida",2022-09-10,60
"156","Florida",2022-09-17,78
"157","Florida",2022-09-24,81
"158","Florida",2022-10-01,77
"159","Florida",2022-10-08,110
"160","Florida",2022-10-15,105
"161","Florida",2022-10-22,125
"162","Florida",2022-10-29,260
"163","Florida",2022-11-05,304
"164","Florida",2022-11-12,490
"165","Florida",2022-11-19,504
"166","Florida",2022-11-26,803
"167","Florida",2022-12-03,896
"168","Florida",2022-12-10,789
"169","Florida",2022-12-17,871
"170","Florida",2022-12-24,925
"171","Georgia",2022-09-03,22
"172","Georgia",2022-09-10,38
"173","Georgia",2022-09-17,36
"174","Georgia",2022-09-24,39
"175","Georgia",2022-10-01,54
"176","Georgia",2022-10-08,87
"177","Georgia",2022-10-15,113
"178","Georgia",2022-10-22,119
"179","Georgia",2022-10-29,176
"180","Georgia",2022-11-05,217
"181","Georgia",2022-11-12,250
"182","Georgia",2022-11-19,193
"183","Georgia",2022-11-26,251
"184","Georgia",2022-12-03,252
"185","Georgia",2022-12-10,172
"186","Georgia",2022-12-17,136
"187","Georgia",2022-12-24,152
"188","Hawaii",2022-09-03,2
"189","Hawaii",2022-09-10,1
"190","Hawaii",2022-09-17,2
"191","Hawaii",2022-09-24,3
"192","Hawaii",2022-10-01,5
"193","Hawaii",2022-10-08,4
"194","Hawaii",2022-10-15,6
"195","Hawaii",2022-10-22,4
"196","Hawaii",2022-10-29,6
"197","Hawaii",2022-11-05,8
"198","Hawaii",2022-11-12,25
"199","Hawaii",2022-11-19,10
"200","Hawaii",2022-11-26,12
"201","Hawaii",2022-12-03,12
"202","Hawaii",2022-12-10,11
"203","Hawaii",2022-12-17,17
"204","Hawaii",2022-12-24,24
"205","Idaho",2022-09-03,3
"206","Idaho",2022-09-10,0
"207","Idaho",2022-09-17,1
"208","Idaho",2022-09-24,3
"209","Idaho",2022-10-01,2
"210","Idaho",2022-10-08,1
"211","Idaho",2022-10-15,1
"212","Idaho",2022-10-22,1
"213","Idaho",2022-10-29,1
"214","Idaho",2022-11-05,20
"215","Idaho",2022-11-12,14
"216","Idaho",2022-11-19,60
"217","Idaho",2022-11-26,155
"218","Idaho",2022-12-03,189
"219","Idaho",2022-12-10,195
"220","Idaho",2022-12-17,284
"221","Idaho",2022-12-24,205
"222","Illinois",2022-09-03,10
"223","Illinois",2022-09-10,3
"224","Illinois",2022-09-17,5
"225","Illinois",2022-09-24,16
"226","Illinois",2022-10-01,11
"227","Illinois",2022-10-08,11
"228","Illinois",2022-10-15,31
"229","Illinois",2022-10-22,45
"230","Illinois",2022-10-29,104
"231","Illinois",2022-11-05,181
"232","Illinois",2022-11-12,276
"233","Illinois",2022-11-19,447
"234","Illinois",2022-11-26,915
"235","Illinois",2022-12-03,1125
"236","Illinois",2022-12-10,973
"237","Illinois",2022-12-17,793
"238","Illinois",2022-12-24,533
"239","Indiana",2022-09-03,22
"240","Indiana",2022-09-10,27
"241","Indiana",2022-09-17,26
"242","Indiana",2022-09-24,34
"243","Indiana",2022-10-01,33
"244","Indiana",2022-10-08,51
"245","Indiana",2022-10-15,57
"246","Indiana",2022-10-22,72
"247","Indiana",2022-10-29,102
"248","Indiana",2022-11-05,149
"249","Indiana",2022-11-12,141
"250","Indiana",2022-11-19,264
"251","Indiana",2022-11-26,505
"252","Indiana",2022-12-03,826
"253","Indiana",2022-12-10,851
"254","Indiana",2022-12-17,690
"255","Indiana",2022-12-24,595
"256","Iowa",2022-09-03,3
"257","Iowa",2022-09-10,0
"258","Iowa",2022-09-17,1
"259","Iowa",2022-09-24,7
"260","Iowa",2022-10-01,5
"261","Iowa",2022-10-08,5
"262","Iowa",2022-10-15,7
"263","Iowa",2022-10-22,10
"264","Iowa",2022-10-29,19
"265","Iowa",2022-11-05,16
"266","Iowa",2022-11-12,23
"267","Iowa",2022-11-19,37
"268","Iowa",2022-11-26,139
"269","Iowa",2022-12-03,201
"270","Iowa",2022-12-10,235
"271","Iowa",2022-12-17,356
"272","Iowa",2022-12-24,313
"273","Kansas",2022-09-03,3
"274","Kansas",2022-09-10,0
"275","Kansas",2022-09-17,0
"276","Kansas",2022-09-24,1
"277","Kansas",2022-10-01,5
"278","Kansas",2022-10-08,5
"279","Kansas",2022-10-15,7
"280","Kansas",2022-10-22,16
"281","Kansas",2022-10-29,20
"282","Kansas",2022-11-05,37
"283","Kansas",2022-11-12,49
"284","Kansas",2022-11-19,68
"285","Kansas",2022-11-26,187
"286","Kansas",2022-12-03,303
"287","Kansas",2022-12-10,253
"288","Kansas",2022-12-17,237
"289","Kansas",2022-12-24,155
"290","Kentucky",2022-09-03,6
"291","Kentucky",2022-09-10,19
"292","Kentucky",2022-09-17,3
"293","Kentucky",2022-09-24,11
"294","Kentucky",2022-10-01,3
"295","Kentucky",2022-10-08,10
"296","Kentucky",2022-10-15,23
"297","Kentucky",2022-10-22,15
"298","Kentucky",2022-10-29,66
"299","Kentucky",2022-11-05,139
"300","Kentucky",2022-11-12,227
"301","Kentucky",2022-11-19,313
"302","Kentucky",2022-11-26,603
"303","Kentucky",2022-12-03,807
"304","Kentucky",2022-12-10,691
"305","Kentucky",2022-12-17,418
"306","Kentucky",2022-12-24,275
"307","Louisiana",2022-09-03,6
"308","Louisiana",2022-09-10,19
"309","Louisiana",2022-09-17,18
"310","Louisiana",2022-09-24,23
"311","Louisiana",2022-10-01,38
"312","Louisiana",2022-10-08,43
"313","Louisiana",2022-10-15,82
"314","Louisiana",2022-10-22,97
"315","Louisiana",2022-10-29,188
"316","Louisiana",2022-11-05,170
"317","Louisiana",2022-11-12,167
"318","Louisiana",2022-11-19,177
"319","Louisiana",2022-11-26,240
"320","Louisiana",2022-12-03,294
"321","Louisiana",2022-12-10,253
"322","Louisiana",2022-12-17,148
"323","Louisiana",2022-12-24,161
"324","Maine",2022-09-03,0
"325","Maine",2022-09-10,0
"326","Maine",2022-09-17,0
"327","Maine",2022-09-24,0
"328","Maine",2022-10-01,1
"329","Maine",2022-10-08,0
"330","Maine",2022-10-15,0
"331","Maine",2022-10-22,0
"332","Maine",2022-10-29,3
"333","Maine",2022-11-05,3
"334","Maine",2022-11-12,11
"335","Maine",2022-11-19,14
"336","Maine",2022-11-26,34
"337","Maine",2022-12-03,110
"338","Maine",2022-12-10,120
"339","Maine",2022-12-17,193
"340","Maine",2022-12-24,205
"341","Maryland",2022-09-03,1
"342","Maryland",2022-09-10,3
"343","Maryland",2022-09-17,8
"344","Maryland",2022-09-24,3
"345","Maryland",2022-10-01,9
"346","Maryland",2022-10-08,21
"347","Maryland",2022-10-15,25
"348","Maryland",2022-10-22,49
"349","Maryland",2022-10-29,109
"350","Maryland",2022-11-05,165
"351","Maryland",2022-11-12,224
"352","Maryland",2022-11-19,218
"353","Maryland",2022-11-26,332
"354","Maryland",2022-12-03,405
"355","Maryland",2022-12-10,319
"356","Maryland",2022-12-17,278
"357","Maryland",2022-12-24,219
"358","Massachusetts",2022-09-03,7
"359","Massachusetts",2022-09-10,4
"360","Massachusetts",2022-09-17,2
"361","Massachusetts",2022-09-24,4
"362","Massachusetts",2022-10-01,4
"363","Massachusetts",2022-10-08,8
"364","Massachusetts",2022-10-15,7
"365","Massachusetts",2022-10-22,8
"366","Massachusetts",2022-10-29,14
"367","Massachusetts",2022-11-05,31
"368","Massachusetts",2022-11-12,43
"369","Massachusetts",2022-11-19,79
"370","Massachusetts",2022-11-26,221
"371","Massachusetts",2022-12-03,446
"372","Massachusetts",2022-12-10,578
"373","Massachusetts",2022-12-17,694
"374","Massachusetts",2022-12-24,804
"375","Michigan",2022-09-03,1
"376","Michigan",2022-09-10,10
"377","Michigan",2022-09-17,3
"378","Michigan",2022-09-24,5
"379","Michigan",2022-10-01,4
"380","Michigan",2022-10-08,13
"381","Michigan",2022-10-15,14
"382","Michigan",2022-10-22,17
"383","Michigan",2022-10-29,46
"384","Michigan",2022-11-05,59
"385","Michigan",2022-11-12,90
"386","Michigan",2022-11-19,193
"387","Michigan",2022-11-26,313
"388","Michigan",2022-12-03,485
"389","Michigan",2022-12-10,601
"390","Michigan",2022-12-17,997
"391","Michigan",2022-12-24,1093
"392","Minnesota",2022-09-03,1
"393","Minnesota",2022-09-10,1
"394","Minnesota",2022-09-17,0
"395","Minnesota",2022-09-24,3
"396","Minnesota",2022-10-01,2
"397","Minnesota",2022-10-08,11
"398","Minnesota",2022-10-15,7
"399","Minnesota",2022-10-22,11
"400","Minnesota",2022-10-29,43
"401","Minnesota",2022-11-05,85
"402","Minnesota",2022-11-12,182
"403","Minnesota",2022-11-19,268
"404","Minnesota",2022-11-26,382
"405","Minnesota",2022-12-03,447
"406","Minnesota",2022-12-10,325
"407","Minnesota",2022-12-17,260
"408","Minnesota",2022-12-24,168
"409","Mississippi",2022-09-03,19
"410","Mississippi",2022-09-10,22
"411","Mississippi",2022-09-17,32
"412","Mississippi",2022-09-24,20
"413","Mississippi",2022-10-01,35
"414","Mississippi",2022-10-08,58
"415","Mississippi",2022-10-15,70
"416","Mississippi",2022-10-22,90
"417","Mississippi",2022-10-29,165
"418","Mississippi",2022-11-05,255
"419","Mississippi",2022-11-12,258
"420","Mississippi",2022-11-19,243
"421","Mississippi",2022-11-26,282
"422","Mississippi",2022-12-03,258
"423","Mississippi",2022-12-10,171
"424","Mississippi",2022-12-17,133
"425","Mississippi",2022-12-24,80
"426","Missouri",2022-09-03,10
"427","Missouri",2022-09-10,4
"428","Missouri",2022-09-17,6
"429","Missouri",2022-09-24,7
"430","Missouri",2022-10-01,14
"431","Missouri",2022-10-08,6
"432","Missouri",2022-10-15,12
"433","Missouri",2022-10-22,23
"434","Missouri",2022-10-29,56
"435","Missouri",2022-11-05,71
"436","Missouri",2022-11-12,115
"437","Missouri",2022-11-19,221
"438","Missouri",2022-11-26,548
"439","Missouri",2022-12-03,861
"440","Missouri",2022-12-10,861
"441","Missouri",2022-12-17,732
"442","Missouri",2022-12-24,554
"443","Montana",2022-09-03,0
"444","Montana",2022-09-10,0
"445","Montana",2022-09-17,1
"446","Montana",2022-09-24,0
"447","Montana",2022-10-01,2
"448","Montana",2022-10-08,0
"449","Montana",2022-10-15,0
"450","Montana",2022-10-22,0
"451","Montana",2022-10-29,5
"452","Montana",2022-11-05,5
"453","Montana",2022-11-12,12
"454","Montana",2022-11-19,12
"455","Montana",2022-11-26,50
"456","Montana",2022-12-03,71
"457","Montana",2022-12-10,104
"458","Montana",2022-12-17,95
"459","Montana",2022-12-24,67
"460","National",2022-09-03,603
"461","National",2022-09-10,623
"462","National",2022-09-17,644
"463","National",2022-09-24,742
"464","National",2022-10-01,896
"465","National",2022-10-08,1331
"466","National",2022-10-15,1694
"467","National",2022-10-22,2380
"468","National",2022-10-29,4353
"469","National",2022-11-05,6571
"470","National",2022-11-12,8848
"471","National",2022-11-19,11427
"472","National",2022-11-26,19846
"473","National",2022-12-03,26333
"474","National",2022-12-10,23854
"475","National",2022-12-17,21590
"476","National",2022-12-24,19448
"477","Nebraska",2022-09-03,8
"478","Nebraska",2022-09-10,4
"479","Nebraska",2022-09-17,7
"480","Nebraska",2022-09-24,9
"481","Nebraska",2022-10-01,11
"482","Nebraska",2022-10-08,22
"483","Nebraska",2022-10-15,9
"484","Nebraska",2022-10-22,14
"485","Nebraska",2022-10-29,16
"486","Nebraska",2022-11-05,28
"487","Nebraska",2022-11-12,21
"488","Nebraska",2022-11-19,43
"489","Nebraska",2022-11-26,62
"490","Nebraska",2022-12-03,97
"491","Nebraska",2022-12-10,133
"492","Nebraska",2022-12-17,169
"493","Nebraska",2022-12-24,138
"494","Nevada",2022-09-03,3
"495","Nevada",2022-09-10,6
"496","Nevada",2022-09-17,8
"497","Nevada",2022-09-24,9
"498","Nevada",2022-10-01,14
"499","Nevada",2022-10-08,37
"500","Nevada",2022-10-15,8
"501","Nevada",2022-10-22,14
"502","Nevada",2022-10-29,12
"503","Nevada",2022-11-05,31
"504","Nevada",2022-11-12,80
"505","Nevada",2022-11-19,157
"506","Nevada",2022-11-26,252
"507","Nevada",2022-12-03,397
"508","Nevada",2022-12-10,366
"509","Nevada",2022-12-17,240
"510","Nevada",2022-12-24,274
"511","New Hampshire",2022-09-03,0
"512","New Hampshire",2022-09-10,0
"513","New Hampshire",2022-09-17,3
"514","New Hampshire",2022-09-24,2
"515","New Hampshire",2022-10-01,0
"516","New Hampshire",2022-10-08,0
"517","New Hampshire",2022-10-15,0
"518","New Hampshire",2022-10-22,1
"519","New Hampshire",2022-10-29,0
"520","New Hampshire",2022-11-05,3
"521","New Hampshire",2022-11-12,5
"522","New Hampshire",2022-11-19,7
"523","New Hampshire",2022-11-26,12
"524","New Hampshire",2022-12-03,36
"525","New Hampshire",2022-12-10,73
"526","New Hampshire",2022-12-17,92
"527","New Hampshire",2022-12-24,120
"528","New Jersey",2022-09-03,9
"529","New Jersey",2022-09-10,13
"530","New Jersey",2022-09-17,9
"531","New Jersey",2022-09-24,19
"532","New Jersey",2022-10-01,17
"533","New Jersey",2022-10-08,28
"534","New Jersey",2022-10-15,31
"535","New Jersey",2022-10-22,32
"536","New Jersey",2022-10-29,76
"537","New Jersey",2022-11-05,183
"538","New Jersey",2022-11-12,309
"539","New Jersey",2022-11-19,324
"540","New Jersey",2022-11-26,581
"541","New Jersey",2022-12-03,892
"542","New Jersey",2022-12-10,738
"543","New Jersey",2022-12-17,616
"544","New Jersey",2022-12-24,518
"545","New Mexico",2022-09-03,21
"546","New Mexico",2022-09-10,7
"547","New Mexico",2022-09-17,4
"548","New Mexico",2022-09-24,9
"549","New Mexico",2022-10-01,12
"550","New Mexico",2022-10-08,27
"551","New Mexico",2022-10-15,22
"552","New Mexico",2022-10-22,29
"553","New Mexico",2022-10-29,56
"554","New Mexico",2022-11-05,97
"555","New Mexico",2022-11-12,154
"556","New Mexico",2022-11-19,159
"557","New Mexico",2022-11-26,190
"558","New Mexico",2022-12-03,371
"559","New Mexico",2022-12-10,417
"560","New Mexico",2022-12-17,317
"561","New Mexico",2022-12-24,255
"562","New York",2022-09-03,21
"563","New York",2022-09-10,14
"564","New York",2022-09-17,20
"565","New York",2022-09-24,12
"566","New York",2022-10-01,29
"567","New York",2022-10-08,38
"568","New York",2022-10-15,49
"569","New York",2022-10-22,49
"570","New York",2022-10-29,107
"571","New York",2022-11-05,206
"572","New York",2022-11-12,300
"573","New York",2022-11-19,508
"574","New York",2022-11-26,871
"575","New York",2022-12-03,1350
"576","New York",2022-12-10,1531
"577","New York",2022-12-17,1748
"578","New York",2022-12-24,1460
"579","North Carolina",2022-09-03,8
"580","North Carolina",2022-09-10,14
"581","North Carolina",2022-09-17,17
"582","North Carolina",2022-09-24,13
"583","North Carolina",2022-10-01,21
"584","North Carolina",2022-10-08,22
"585","North Carolina",2022-10-15,32
"586","North Carolina",2022-10-22,79
"587","North Carolina",2022-10-29,211
"588","North Carolina",2022-11-05,281
"589","North Carolina",2022-11-12,371
"590","North Carolina",2022-11-19,369
"591","North Carolina",2022-11-26,467
"592","North Carolina",2022-12-03,600
"593","North Carolina",2022-12-10,385
"594","North Carolina",2022-12-17,317
"595","North Carolina",2022-12-24,307
"596","North Dakota",2022-09-03,5
"597","North Dakota",2022-09-10,0
"598","North Dakota",2022-09-17,0
"599","North Dakota",2022-09-24,1
"600","North Dakota",2022-10-01,0
"601","North Dakota",2022-10-08,0
"602","North Dakota",2022-10-15,2
"603","North Dakota",2022-10-22,1
"604","North Dakota",2022-10-29,2
"605","North Dakota",2022-11-05,5
"606","North Dakota",2022-11-12,10
"607","North Dakota",2022-11-19,12
"608","North Dakota",2022-11-26,28
"609","North Dakota",2022-12-03,49
"610","North Dakota",2022-12-10,59
"611","North Dakota",2022-12-17,91
"612","North Dakota",2022-12-24,78
"613","Ohio",2022-09-03,13
"614","Ohio",2022-09-10,16
"615","Ohio",2022-09-17,5
"616","Ohio",2022-09-24,12
"617","Ohio",2022-10-01,17
"618","Ohio",2022-10-08,18
"619","Ohio",2022-10-15,32
"620","Ohio",2022-10-22,39
"621","Ohio",2022-10-29,115
"622","Ohio",2022-11-05,211
"623","Ohio",2022-11-12,244
"624","Ohio",2022-11-19,329
"625","Ohio",2022-11-26,646
"626","Ohio",2022-12-03,966
"627","Ohio",2022-12-10,952
"628","Ohio",2022-12-17,1005
"629","Ohio",2022-12-24,796
"630","Oklahoma",2022-09-03,9
"631","Oklahoma",2022-09-10,10
"632","Oklahoma",2022-09-17,9
"633","Oklahoma",2022-09-24,8
"634","Oklahoma",2022-10-01,6
"635","Oklahoma",2022-10-08,7
"636","Oklahoma",2022-10-15,17
"637","Oklahoma",2022-10-22,36
"638","Oklahoma",2022-10-29,59
"639","Oklahoma",2022-11-05,46
"640","Oklahoma",2022-11-12,85
"641","Oklahoma",2022-11-19,177
"642","Oklahoma",2022-11-26,426
"643","Oklahoma",2022-12-03,829
"644","Oklahoma",2022-12-10,871
"645","Oklahoma",2022-12-17,763
"646","Oklahoma",2022-12-24,741
"647","Oregon",2022-09-03,0
"648","Oregon",2022-09-10,1
"649","Oregon",2022-09-17,1
"650","Oregon",2022-09-24,1
"651","Oregon",2022-10-01,1
"652","Oregon",2022-10-08,1
"653","Oregon",2022-10-15,2
"654","Oregon",2022-10-22,6
"655","Oregon",2022-10-29,5
"656","Oregon",2022-11-05,46
"657","Oregon",2022-11-12,45
"658","Oregon",2022-11-19,129
"659","Oregon",2022-11-26,406
"660","Oregon",2022-12-03,546
"661","Oregon",2022-12-10,698
"662","Oregon",2022-12-17,649
"663","Oregon",2022-12-24,449
"664","Pennsylvania",2022-09-03,40
"665","Pennsylvania",2022-09-10,35
"666","Pennsylvania",2022-09-17,29
"667","Pennsylvania",2022-09-24,35
"668","Pennsylvania",2022-10-01,53
"669","Pennsylvania",2022-10-08,59
"670","Pennsylvania",2022-10-15,76
"671","Pennsylvania",2022-10-22,97
"672","Pennsylvania",2022-10-29,179
"673","Pennsylvania",2022-11-05,238
"674","Pennsylvania",2022-11-12,366
"675","Pennsylvania",2022-11-19,438
"676","Pennsylvania",2022-11-26,825
"677","Pennsylvania",2022-12-03,1330
"678","Pennsylvania",2022-12-10,1180
"679","Pennsylvania",2022-12-17,983
"680","Pennsylvania",2022-12-24,1012
"681","Puerto Rico",2022-09-03,29
"682","Puerto Rico",2022-09-10,39
"683","Puerto Rico",2022-09-17,49
"684","Puerto Rico",2022-09-24,50
"685","Puerto Rico",2022-10-01,41
"686","Puerto Rico",2022-10-08,41
"687","Puerto Rico",2022-10-15,56
"688","Puerto Rico",2022-10-22,54
"689","Puerto Rico",2022-10-29,76
"690","Puerto Rico",2022-11-05,106
"691","Puerto Rico",2022-11-12,97
"692","Puerto Rico",2022-11-19,91
"693","Puerto Rico",2022-11-26,97
"694","Puerto Rico",2022-12-03,87
"695","Puerto Rico",2022-12-10,88
"696","Puerto Rico",2022-12-17,102
"697","Puerto Rico",2022-12-24,138
"698","Rhode Island",2022-09-03,0
"699","Rhode Island",2022-09-10,0
"700","Rhode Island",2022-09-17,0
"701","Rhode Island",2022-09-24,0
"702","Rhode Island",2022-10-01,1
"703","Rhode Island",2022-10-08,1
"704","Rhode Island",2022-10-15,0
"705","Rhode Island",2022-10-22,2
"706","Rhode Island",2022-10-29,0
"707","Rhode Island",2022-11-05,3
"708","Rhode Island",2022-11-12,6
"709","Rhode Island",2022-11-19,3
"710","Rhode Island",2022-11-26,16
"711","Rhode Island",2022-12-03,26
"712","Rhode Island",2022-12-10,50
"713","Rhode Island",2022-12-17,47
"714","Rhode Island",2022-12-24,64
"715","South Carolina",2022-09-03,14
"716","South Carolina",2022-09-10,8
"717","South Carolina",2022-09-17,8
"718","South Carolina",2022-09-24,18
"719","South Carolina",2022-10-01,18
"720","South Carolina",2022-10-08,38
"721","South Carolina",2022-10-15,37
"722","South Carolina",2022-10-22,88
"723","South Carolina",2022-10-29,163
"724","South Carolina",2022-11-05,258
"725","South Carolina",2022-11-12,254
"726","South Carolina",2022-11-19,215
"727","South Carolina",2022-11-26,233
"728","South Carolina",2022-12-03,223
"729","South Carolina",2022-12-10,163
"730","South Carolina",2022-12-17,137
"731","South Carolina",2022-12-24,124
"732","South Dakota",2022-09-03,7
"733","South Dakota",2022-09-10,7
"734","South Dakota",2022-09-17,7
"735","South Dakota",2022-09-24,7
"736","South Dakota",2022-10-01,10
"737","South Dakota",2022-10-08,10
"738","South Dakota",2022-10-15,13
"739","South Dakota",2022-10-22,12
"740","South Dakota",2022-10-29,9
"741","South Dakota",2022-11-05,9
"742","South Dakota",2022-11-12,13
"743","South Dakota",2022-11-19,28
"744","South Dakota",2022-11-26,63
"745","South Dakota",2022-12-03,70
"746","South Dakota",2022-12-10,85
"747","South Dakota",2022-12-17,98
"748","South Dakota",2022-12-24,69
"749","Tennessee",2022-09-03,17
"750","Tennessee",2022-09-10,24
"751","Tennessee",2022-09-17,20
"752","Tennessee",2022-09-24,35
"753","Tennessee",2022-10-01,41
"754","Tennessee",2022-10-08,41
"755","Tennessee",2022-10-15,65
"756","Tennessee",2022-10-22,94
"757","Tennessee",2022-10-29,130
"758","Tennessee",2022-11-05,261
"759","Tennessee",2022-11-12,317
"760","Tennessee",2022-11-19,300
"761","Tennessee",2022-11-26,534
"762","Tennessee",2022-12-03,660
"763","Tennessee",2022-12-10,462
"764","Tennessee",2022-12-17,261
"765","Tennessee",2022-12-24,268
"766","Texas",2022-09-03,83
"767","Texas",2022-09-10,121
"768","Texas",2022-09-17,122
"769","Texas",2022-09-24,128
"770","Texas",2022-10-01,137
"771","Texas",2022-10-08,239
"772","Texas",2022-10-15,329
"773","Texas",2022-10-22,509
"774","Texas",2022-10-29,744
"775","Texas",2022-11-05,984
"776","Texas",2022-11-12,1129
"777","Texas",2022-11-19,1230
"778","Texas",2022-11-26,1929
"779","Texas",2022-12-03,2139
"780","Texas",2022-12-10,1781
"781","Texas",2022-12-17,1468
"782","Texas",2022-12-24,1297
"783","Utah",2022-09-03,1
"784","Utah",2022-09-10,1
"785","Utah",2022-09-17,0
"786","Utah",2022-09-24,1
"787","Utah",2022-10-01,0
"788","Utah",2022-10-08,2
"789","Utah",2022-10-15,1
"790","Utah",2022-10-22,8
"791","Utah",2022-10-29,11
"792","Utah",2022-11-05,5
"793","Utah",2022-11-12,14
"794","Utah",2022-11-19,8
"795","Utah",2022-11-26,29
"796","Utah",2022-12-03,36
"797","Utah",2022-12-10,64
"798","Utah",2022-12-17,37
"799","Utah",2022-12-24,56
"800","Vermont",2022-09-03,1
"801","Vermont",2022-09-10,0
