"","location_name","wk_end_date","value"
"79","Arkansas",2022-12-17,234
"80","Arkansas",2022-12-24,192
"81","Arkansas",2022-12-31,216
"82","Arkansas",2023-01-07,146
"83","Arkansas",2023-01-14,99
"84","Arkansas",2023-01-21,62
"85","California",2022-09-03,35
"86","California",2022-09-10,29
"87","California",2022-09-17,24
"88","California",2022-09-24,35
"89","California",2022-10-01,72
"90","California",2022-10-08,93
"91","California",2022-10-15,97
"92","California",2022-10-22,124
"93","California",2022-10-29,211
"94","California",2022-11-05,456
"95","California",2022-11-12,928
"96","California",2022-11-19,1616
"97","California",2022-11-26,2790
"98","California",2022-12-03,3138
"99","California",2022-12-10,2275
"100","California",2022-12-17,1575
"101","California",2022-12-24,1575
"102","California",2022-12-31,1388
"103","California",2023-01-07,851
"104","California",2023-01-14,353
"105","California",2023-01-21,197
"106","Colorado",2022-09-03,1
"107","Colorado",2022-09-10,3
"108","Colorado",2022-09-17,3
"109","Colorado",2022-09-24,4
"110","Colorado",2022-10-01,3
"111","Colorado",2022-10-08,1
"112","Colorado",2022-10-15,5
"113","Colorado",2022-10-22,15
"114","Colorado",2022-10-29,32
"115","Colorado",2022-11-05,32
"116","Colorado",2022-11-12,61
"117","Colorado",2022-11-19,114
"118","Colorado",2022-11-26,157
"119","Colorado",2022-12-03,160
"120","Colorado",2022-12-10,243
"121","Colorado",2022-12-17,255
"122","Colorado",2022-12-24,350
"123","Colorado",2022-12-31,311
"124","Colorado",2023-01-07,146
"125","Colorado",2023-01-14,85
"126","Colorado",2023-01-21,36
"127","Connecticut",2022-09-03,4
"128","Connecticut",2022-09-10,3
"129","Connecticut",2022-09-17,4
"130","Connecticut",2022-09-24,3
"131","Connecticut",2022-10-01,2
"132","Connecticut",2022-10-08,3
"133","Connecticut",2022-10-15,9
"134","Connecticut",2022-10-22,9
"135","Connecticut",2022-10-29,37
"136","Connecticut",2022-11-05,41
"137","Connecticut",2022-11-12,58
"138","Connecticut",2022-11-19,104
"139","Connecticut",2022-11-26,199
"140","Connecticut",2022-12-03,424
"141","Connecticut",2022-12-10,419
"142","Connecticut",2022-12-17,352
"143","Connecticut",2022-12-24,275
"144","Connecticut",2022-12-31,248
"145","Connecticut",2023-01-07,160
"146","Connecticut",2023-01-14,72
"147","Connecticut",2023-01-21,30
"148","Delaware",2022-09-03,3
"149","Delaware",2022-09-10,0
"150","Delaware",2022-09-17,2
"151","Delaware",2022-09-24,0
"152","Delaware",2022-10-01,0
"153","Delaware",2022-10-08,0
"154","Delaware",2022-10-15,0
"155","Delaware",2022-10-22,1
"156","Delaware",2022-10-29,4
"157","Delaware",2022-11-05,11
"158","Delaware",2022-11-12,15
"159","Delaware",2022-11-19,53
"160","Delaware",2022-11-26,48
"161","Delaware",2022-12-03,79
"162","Delaware",2022-12-10,28
"163","Delaware",2022-12-17,27
"164","Delaware",2022-12-24,29
"165","Delaware",2022-12-31,46
"166","Delaware",2023-01-07,41
"167","Delaware",2023-01-14,11
"168","Delaware",2023-01-21,5
"169","District of Columbia",2022-09-03,0
"170","District of Columbia",2022-09-10,0
"171","District of Columbia",2022-09-17,0
"172","District of Columbia",2022-09-24,1
"173","District of Columbia",2022-10-01,0
"174","District of Columbia",2022-10-08,1
"175","District of Columbia",2022-10-15,2
"176","District of Columbia",2022-10-22,8
"177","District of Columbia",2022-10-29,11
"178","District of Columbia",2022-11-05,36
"179","District of Columbia",2022-11-12,44
"180","District of Columbia",2022-11-19,35
"181","District of Columbia",2022-11-26,70
"182","District of Columbia",2022-12-03,56
"183","District of Columbia",2022-12-10,42
"184","District of Columbia",2022-12-17,20
"185","District of Columbia",2022-12-24,26
"186","District of Columbia",2022-12-31,27
"187","District of Columbia",2023-01-07,15
"188","District of Columbia",2023-01-14,5
"189","District of Columbia",2023-01-21,11
"190","Florida",2022-09-03,70
"191","Florida",2022-09-10,60
"192","Florida",2022-09-17,78
"193","Florida",2022-09-24,81
"194","Florida",2022-10-01,77
"195","Florida",2022-10-08,110
"196","Florida",2022-10-15,105
"197","Florida",2022-10-22,125
"198","Florida",2022-10-29,260
"199","Florida",2022-11-05,304
"200","Florida",2022-11-12,490
"201","Florida",2022-11-19,504
"202","Florida",2022-11-26,803
"203","Florida",2022-12-03,896
"204","Florida",2022-12-10,789
"205","Florida",2022-12-17,833
"206","Florida",2022-12-24,925
"207","Florida",2022-12-31,1182
"208","Florida",2023-01-07,1083
"209","Florida",2023-01-14,621
"210","Florida",2023-01-21,521
"211","Georgia",2022-09-03,22
"212","Georgia",2022-09-10,38
"213","Georgia",2022-09-17,36
"214","Georgia",2022-09-24,39
"215","Georgia",2022-10-01,54
"216","Georgia",2022-10-08,87
"217","Georgia",2022-10-15,113
"218","Georgia",2022-10-22,119
"219","Georgia",2022-10-29,176
"220","Georgia",2022-11-05,217
"221","Georgia",2022-11-12,250
"222","Georgia",2022-11-19,193
"223","Georgia",2022-11-26,251
"224","Georgia",2022-12-03,252
"225","Georgia",2022-12-10,172
"226","Georgia",2022-12-17,132
"227","Georgia",2022-12-24,131
"228","Georgia",2022-12-31,170
"229","Georgia",2023-01-07,154
"230","Georgia",2023-01-14,107
"231","Georgia",2023-01-21,69
"232","Hawaii",2022-09-03,2
"233","Hawaii",2022-09-10,1
"234","Hawaii",2022-09-17,2
"235","Hawaii",2022-09-24,3
"236","Hawaii",2022-10-01,5
"237","Hawaii",2022-10-08,4
"238","Hawaii",2022-10-15,6
"239","Hawaii",2022-10-22,4
"240","Hawaii",2022-10-29,6
"241","Hawaii",2022-11-05,8
"242","Hawaii",2022-11-12,25
"243","Hawaii",2022-11-19,10
"244","Hawaii",2022-11-26,12
"245","Hawaii",2022-12-03,12
"246","Hawaii",2022-12-10,11
"247","Hawaii",2022-12-17,17
"248","Hawaii",2022-12-24,31
"249","Hawaii",2022-12-31,27
"250","Hawaii",2023-01-07,10
"251","Hawaii",2023-01-14,9
"252","Hawaii",2023-01-21,0
"253","Idaho",2022-09-03,3
"254","Idaho",2022-09-10,0
"255","Idaho",2022-09-17,1
"256","Idaho",2022-09-24,3
"257","Idaho",2022-10-01,2
"258","Idaho",2022-10-08,1
"259","Idaho",2022-10-15,1
"260","Idaho",2022-10-22,1
"261","Idaho",2022-10-29,1
"262","Idaho",2022-11-05,20
"263","Idaho",2022-11-12,14
"264","Idaho",2022-11-19,60
"265","Idaho",2022-11-26,155
"266","Idaho",2022-12-03,189
"267","Idaho",2022-12-10,195
"268","Idaho",2022-12-17,284
"269","Idaho",2022-12-24,205
"270","Idaho",2022-12-31,221
"271","Idaho",2023-01-07,101
"272","Idaho",2023-01-14,42
"273","Idaho",2023-01-21,30
"274","Illinois",2022-09-03,10
"275","Illinois",2022-09-10,3
"276","Illinois",2022-09-17,5
"277","Illinois",2022-09-24,16
"278","Illinois",2022-10-01,11
"279","Illinois",2022-10-08,11
"280","Illinois",2022-10-15,31
"281","Illinois",2022-10-22,45
"282","Illinois",2022-10-29,104
"283","Illinois",2022-11-05,181
"284","Illinois",2022-11-12,276
"285","Illinois",2022-11-19,447
"286","Illinois",2022-11-26,915
"287","Illinois",2022-12-03,1125
"288","Illinois",2022-12-10,973
"289","Illinois",2022-12-17,770
"290","Illinois",2022-12-24,545
"291","Illinois",2022-12-31,571
"292","Illinois",2023-01-07,386
"293","Illinois",2023-01-14,162
"294","Illinois",2023-01-21,64
"295","Indiana",2022-09-03,22
"296","Indiana",2022-09-10,27
"297","Indiana",2022-09-17,26
"298","Indiana",2022-09-24,34
"299","Indiana",2022-10-01,33
"300","Indiana",2022-10-08,51
"301","Indiana",2022-10-15,57
"302","Indiana",2022-10-22,72
"303","Indiana",2022-10-29,102
"304","Indiana",2022-11-05,149
"305","Indiana",2022-11-12,141
"306","Indiana",2022-11-19,264
"307","Indiana",2022-11-26,505
"308","Indiana",2022-12-03,826
"309","Indiana",2022-12-10,851
"310","Indiana",2022-12-17,687
"311","Indiana",2022-12-24,587
"312","Indiana",2022-12-31,569
"313","Indiana",2023-01-07,350
"314","Indiana",2023-01-14,151
"315","Indiana",2023-01-21,108
"316","Iowa",2022-09-03,3
"317","Iowa",2022-09-10,0
"318","Iowa",2022-09-17,1
"319","Iowa",2022-09-24,7
"320","Iowa",2022-10-01,5
"321","Iowa",2022-10-08,5
"322","Iowa",2022-10-15,7
"323","Iowa",2022-10-22,10
"324","Iowa",2022-10-29,19
"325","Iowa",2022-11-05,16
"326","Iowa",2022-11-12,23
"327","Iowa",2022-11-19,37
"328","Iowa",2022-11-26,139
"329","Iowa",2022-12-03,201
"330","Iowa",2022-12-10,235
"331","Iowa",2022-12-17,358
"332","Iowa",2022-12-24,326
"333","Iowa",2022-12-31,293
"334","Iowa",2023-01-07,198
"335","Iowa",2023-01-14,87
"336","Iowa",2023-01-21,42
"337","Kansas",2022-09-03,3
"338","Kansas",2022-09-10,0
"339","Kansas",2022-09-17,0
"340","Kansas",2022-09-24,1
"341","Kansas",2022-10-01,5
"342","Kansas",2022-10-08,5
"343","Kansas",2022-10-15,7
"344","Kansas",2022-10-22,16
"345","Kansas",2022-10-29,20
"346","Kansas",2022-11-05,37
"347","Kansas",2022-11-12,49
"348","Kansas",2022-11-19,68
"349","Kansas",2022-11-26,187
"350","Kansas",2022-12-03,303
"351","Kansas",2022-12-10,253
"352","Kansas",2022-12-17,223
"353","Kansas",2022-12-24,184
"354","Kansas",2022-12-31,173
"355","Kansas",2023-01-07,119
"356","Kansas",2023-01-14,48
"357","Kansas",2023-01-21,43
"358","Kentucky",2022-09-03,6
"359","Kentucky",2022-09-10,19
"360","Kentucky",2022-09-17,3
"361","Kentucky",2022-09-24,11
"362","Kentucky",2022-10-01,3
"363","Kentucky",2022-10-08,10
"364","Kentucky",2022-10-15,23
"365","Kentucky",2022-10-22,15
"366","Kentucky",2022-10-29,66
"367","Kentucky",2022-11-05,139
"368","Kentucky",2022-11-12,227
"369","Kentucky",2022-11-19,313
"370","Kentucky",2022-11-26,603
"371","Kentucky",2022-12-03,807
"372","Kentucky",2022-12-10,691
"373","Kentucky",2022-12-17,417
"374","Kentucky",2022-12-24,268
"375","Kentucky",2022-12-31,231
"376","Kentucky",2023-01-07,121
"377","Kentucky",2023-01-14,62
"378","Kentucky",2023-01-21,30
"379","Louisiana",2022-09-03,6
"380","Louisiana",2022-09-10,19
"381","Louisiana",2022-09-17,18
"382","Louisiana",2022-09-24,23
"383","Louisiana",2022-10-01,38
"384","Louisiana",2022-10-08,43
"385","Louisiana",2022-10-15,82
"386","Louisiana",2022-10-22,97
"387","Louisiana",2022-10-29,188
"388","Louisiana",2022-11-05,170
"389","Louisiana",2022-11-12,167
"390","Louisiana",2022-11-19,177
"391","Louisiana",2022-11-26,240
"392","Louisiana",2022-12-03,294
"393","Louisiana",2022-12-10,253
"394","Louisiana",2022-12-17,151
"395","Louisiana",2022-12-24,141
"396","Louisiana",2022-12-31,195
"397","Louisiana",2023-01-07,149
"398","Louisiana",2023-01-14,89
"399","Louisiana",2023-01-21,69
"400","Maine",2022-09-03,0
"401","Maine",2022-09-10,0
"402","Maine",2022-09-17,0
"403","Maine",2022-09-24,0
"404","Maine",2022-10-01,1
"405","Maine",2022-10-08,0
"406","Maine",2022-10-15,0
"407","Maine",2022-10-22,0
"408","Maine",2022-10-29,3
"409","Maine",2022-11-05,3
"410","Maine",2022-11-12,11
"411","Maine",2022-11-19,14
"412","Maine",2022-11-26,34
"413","Maine",2022-12-03,110
"414","Maine",2022-12-10,120
"415","Maine",2022-12-17,193
"416","Maine",2022-12-24,211
"417","Maine",2022-12-31,186
"418","Maine",2023-01-07,109
"419","Maine",2023-01-14,53
"420","Maine",2023-01-21,30
"421","Maryland",2022-09-03,1
"422","Maryland",2022-09-10,3
"423","Maryland",2022-09-17,8
"424","Maryland",2022-09-24,3
"425","Maryland",2022-10-01,9
"426","Maryland",2022-10-08,21
"427","Maryland",2022-10-15,25
"428","Maryland",2022-10-22,49
"429","Maryland",2022-10-29,109
"430","Maryland",2022-11-05,165
"431","Maryland",2022-11-12,224
"432","Maryland",2022-11-19,218
"433","Maryland",2022-11-26,332
"434","Maryland",2022-12-03,405
"435","Maryland",2022-12-10,319
"436","Maryland",2022-12-17,278
"437","Maryland",2022-12-24,225
"438","Maryland",2022-12-31,221
"439","Maryland",2023-01-07,161
"440","Maryland",2023-01-14,101
"441","Maryland",2023-01-21,61
"442","Massachusetts",2022-09-03,7
"443","Massachusetts",2022-09-10,4
"444","Massachusetts",2022-09-17,2
"445","Massachusetts",2022-09-24,4
"446","Massachusetts",2022-10-01,4
"447","Massachusetts",2022-10-08,8
"448","Massachusetts",2022-10-15,7
"449","Massachusetts",2022-10-22,8
"450","Massachusetts",2022-10-29,14
"451","Massachusetts",2022-11-05,31
"452","Massachusetts",2022-11-12,43
"453","Massachusetts",2022-11-19,79
"454","Massachusetts",2022-11-26,221
"455","Massachusetts",2022-12-03,446
"456","Massachusetts",2022-12-10,578
"457","Massachusetts",2022-12-17,694
"458","Massachusetts",2022-12-24,769
"459","Massachusetts",2022-12-31,733
"460","Massachusetts",2023-01-07,466
"461","Massachusetts",2023-01-14,238
"462","Massachusetts",2023-01-21,122
"463","Michigan",2022-09-03,1
"464","Michigan",2022-09-10,10
"465","Michigan",2022-09-17,3
"466","Michigan",2022-09-24,5
"467","Michigan",2022-10-01,4
"468","Michigan",2022-10-08,13
"469","Michigan",2022-10-15,14
"470","Michigan",2022-10-22,17
"471","Michigan",2022-10-29,46
"472","Michigan",2022-11-05,59
"473","Michigan",2022-11-12,90
"474","Michigan",2022-11-19,193
"475","Michigan",2022-11-26,313
"476","Michigan",2022-12-03,485
"477","Michigan",2022-12-10,601
"478","Michigan",2022-12-17,1003
"479","Michigan",2022-12-24,1109
"480","Michigan",2022-12-31,1134
"481","Michigan",2023-01-07,641
"482","Michigan",2023-01-14,290
"483","Michigan",2023-01-21,152
"484","Minnesota",2022-09-03,1
"485","Minnesota",2022-09-10,1
"486","Minnesota",2022-09-17,0
"487","Minnesota",2022-09-24,3
"488","Minnesota",2022-10-01,2
"489","Minnesota",2022-10-08,11
"490","Minnesota",2022-10-15,7
"491","Minnesota",2022-10-22,11
"492","Minnesota",2022-10-29,43
"493","Minnesota",2022-11-05,85
"494","Minnesota",2022-11-12,182
"495","Minnesota",2022-11-19,268
"496","Minnesota",2022-11-26,382
"497","Minnesota",2022-12-03,447
"498","Minnesota",2022-12-10,325
"499","Minnesota",2022-12-17,236
"500","Minnesota",2022-12-24,167
"501","Minnesota",2022-12-31,166
"502","Minnesota",2023-01-07,75
"503","Minnesota",2023-01-14,48
"504","Minnesota",2023-01-21,25
"505","Mississippi",2022-09-03,19
"506","Mississippi",2022-09-10,22
"507","Mississippi",2022-09-17,32
"508","Mississippi",2022-09-24,20
"509","Mississippi",2022-10-01,35
"510","Mississippi",2022-10-08,58
"511","Mississippi",2022-10-15,70
"512","Mississippi",2022-10-22,90
"513","Mississippi",2022-10-29,165
"514","Mississippi",2022-11-05,255
"515","Mississippi",2022-11-12,258
"516","Mississippi",2022-11-19,243
"517","Mississippi",2022-11-26,282
"518","Mississippi",2022-12-03,258
"519","Mississippi",2022-12-10,171
"520","Mississippi",2022-12-17,133
"521","Mississippi",2022-12-24,85
"522","Mississippi",2022-12-31,121
"523","Mississippi",2023-01-07,86
"524","Mississippi",2023-01-14,54
"525","Mississippi",2023-01-21,51
"526","Missouri",2022-09-03,10
"527","Missouri",2022-09-10,4
"528","Missouri",2022-09-17,6
"529","Missouri",2022-09-24,7
"530","Missouri",2022-10-01,14
"531","Missouri",2022-10-08,6
"532","Missouri",2022-10-15,12
"533","Missouri",2022-10-22,23
"534","Missouri",2022-10-29,56
"535","Missouri",2022-11-05,71
"536","Missouri",2022-11-12,115
"537","Missouri",2022-11-19,221
"538","Missouri",2022-11-26,548
"539","Missouri",2022-12-03,861
"540","Missouri",2022-12-10,861
"541","Missouri",2022-12-17,717
"542","Missouri",2022-12-24,549
"543","Missouri",2022-12-31,641
"544","Missouri",2023-01-07,367
"545","Missouri",2023-01-14,176
"546","Missouri",2023-01-21,96
"547","Montana",2022-09-03,0
"548","Montana",2022-09-10,0
"549","Montana",2022-09-17,1
"550","Montana",2022-09-24,0
"551","Montana",2022-10-01,2
"552","Montana",2022-10-08,0
"553","Montana",2022-10-15,0
"554","Montana",2022-10-22,0
"555","Montana",2022-10-29,5
"556","Montana",2022-11-05,5
"557","Montana",2022-11-12,12
"558","Montana",2022-11-19,12
"559","Montana",2022-11-26,50
"560","Montana",2022-12-03,71
"561","Montana",2022-12-10,104
"562","Montana",2022-12-17,96
"563","Montana",2022-12-24,64
"564","Montana",2022-12-31,86
"565","Montana",2023-01-07,58
"566","Montana",2023-01-14,37
"567","Montana",2023-01-21,12
"568","National",2022-09-03,603
"569","National",2022-09-10,623
"570","National",2022-09-17,644
"571","National",2022-09-24,742
"572","National",2022-10-01,896
"573","National",2022-10-08,1331
"574","National",2022-10-15,1694
"575","National",2022-10-22,2380
"576","National",2022-10-29,4353
"577","National",2022-11-05,6571
"578","National",2022-11-12,8848
"579","National",2022-11-19,11427
"580","National",2022-11-26,19846
"581","National",2022-12-03,26333
"582","National",2022-12-10,23851
"583","National",2022-12-17,21320
"584","National",2022-12-24,19040
"585","National",2022-12-31,19166
"586","National",2023-01-07,12777
"587","National",2023-01-14,6553
"588","National",2023-01-21,4083
"589","Nebraska",2022-09-03,8
"590","Nebraska",2022-09-10,4
"591","Nebraska",2022-09-17,7
"592","Nebraska",2022-09-24,9
"593","Nebraska",2022-10-01,11
"594","Nebraska",2022-10-08,22
"595","Nebraska",2022-10-15,9
"596","Nebraska",2022-10-22,14
"597","Nebraska",2022-10-29,16
"598","Nebraska",2022-11-05,28
"599","Nebraska",2022-11-12,21
"600","Nebraska",2022-11-19,43
"601","Nebraska",2022-11-26,62
"602","Nebraska",2022-12-03,97
"603","Nebraska",2022-12-10,133
"604","Nebraska",2022-12-17,172
"605","Nebraska",2022-12-24,134
"606","Nebraska",2022-12-31,135
"607","Nebraska",2023-01-07,93
"608","Nebraska",2023-01-14,58
"609","Nebraska",2023-01-21,55
"610","Nevada",2022-09-03,3
"611","Nevada",2022-09-10,6
"612","Nevada",2022-09-17,8
"613","Nevada",2022-09-24,9
"614","Nevada",2022-10-01,14
"615","Nevada",2022-10-08,37
"616","Nevada",2022-10-15,8
"617","Nevada",2022-10-22,14
"618","Nevada",2022-10-29,12
"619","Nevada",2022-11-05,31
"620","Nevada",2022-11-12,80
"621","Nevada",2022-11-19,157
"622","Nevada",2022-11-26,252
"623","Nevada",2022-12-03,397
"624","Nevada",2022-12-10,366
"625","Nevada",2022-12-17,234
"626","Nevada",2022-12-24,234
"627","Nevada",2022-12-31,169
"628","Nevada",2023-01-07,106
"629","Nevada",2023-01-14,29
"630","Nevada",2023-01-21,21
"631","New Hampshire",2022-09-03,0
"632","New Hampshire",2022-09-10,0
"633","New Hampshire",2022-09-17,3
"634","New Hampshire",2022-09-24,2
"635","New Hampshire",2022-10-01,0
"636","New Hampshire",2022-10-08,0
"637","New Hampshire",2022-10-15,0
"638","New Hampshire",2022-10-22,1
"639","New Hampshire",2022-10-29,0
"640","New Hampshire",2022-11-05,3
"641","New Hampshire",2022-11-12,5
"642","New Hampshire",2022-11-19,7
"643","New Hampshire",2022-11-26,12
"644","New Hampshire",2022-12-03,36
"645","New Hampshire",2022-12-10,73
"646","New Hampshire",2022-12-17,87
"647","New Hampshire",2022-12-24,120
"648","New Hampshire",2022-12-31,142
"649","New Hampshire",2023-01-07,100
"650","New Hampshire",2023-01-14,43
"651","New Hampshire",2023-01-21,20
"652","New Jersey",2022-09-03,9
"653","New Jersey",2022-09-10,13
"654","New Jersey",2022-09-17,9
"655","New Jersey",2022-09-24,19
"656","New Jersey",2022-10-01,17
"657","New Jersey",2022-10-08,28
"658","New Jersey",2022-10-15,31
"659","New Jersey",2022-10-22,32
"660","New Jersey",2022-10-29,76
"661","New Jersey",2022-11-05,183
"662","New Jersey",2022-11-12,309
"663","New Jersey",2022-11-19,324
"664","New Jersey",2022-11-26,581
"665","New Jersey",2022-12-03,892
"666","New Jersey",2022-12-10,738
"667","New Jersey",2022-12-17,603
"668","New Jersey",2022-12-24,530
"669","New Jersey",2022-12-31,503
"670","New Jersey",2023-01-07,316
"671","New Jersey",2023-01-14,157
"672","New Jersey",2023-01-21,97
"673","New Mexico",2022-09-03,21
"674","New Mexico",2022-09-10,7
"675","New Mexico",2022-09-17,4
"676","New Mexico",2022-09-24,9
"677","New Mexico",2022-10-01,12
"678","New Mexico",2022-10-08,27
"679","New Mexico",2022-10-15,22
"680","New Mexico",2022-10-22,29
"681","New Mexico",2022-10-29,56
"682","New Mexico",2022-11-05,97
"683","New Mexico",2022-11-12,154
"684","New Mexico",2022-11-19,159
"685","New Mexico",2022-11-26,190
"686","New Mexico",2022-12-03,371
"687","New Mexico",2022-12-10,417
"688","New Mexico",2022-12-17,313
"689","New Mexico",2022-12-24,268
"690","New Mexico",2022-12-31,245
"691","New Mexico",2023-01-07,141
"692","New Mexico",2023-01-14,38
"693","New Mexico",2023-01-21,28
"694","New York",2022-09-03,21
"695","New York",2022-09-10,14
"696","New York",2022-09-17,20
"697","New York",2022-09-24,12
"698","New York",2022-10-01,29
"699","New York",2022-10-08,38
"700","New York",2022-10-15,49
"701","New York",2022-10-22,49
"702","New York",2022-10-29,107
"703","New York",2022-11-05,206
"704","New York",2022-11-12,300
"705","New York",2022-11-19,508
"706","New York",2022-11-26,871
"707","New York",2022-12-03,1350
"708","New York",2022-12-10,1531
"709","New York",2022-12-17,1750
"710","New York",2022-12-24,1471
"711","New York",2022-12-31,1252
"712","New York",2023-01-07,797
"713","New York",2023-01-14,408
"714","New York",2023-01-21,243
"715","North Carolina",2022-09-03,8
"716","North Carolina",2022-09-10,14
"717","North Carolina",2022-09-17,17
"718","North Carolina",2022-09-24,13
"719","North Carolina",2022-10-01,21
"720","North Carolina",2022-10-08,22
"721","North Carolina",2022-10-15,32
"722","North Carolina",2022-10-22,79
"723","North Carolina",2022-10-29,211
"724","North Carolina",2022-11-05,281
"725","North Carolina",2022-11-12,371
"726","North Carolina",2022-11-19,369
"727","North Carolina",2022-11-26,467
"728","North Carolina",2022-12-03,600
"729","North Carolina",2022-12-10,385
"730","North Carolina",2022-12-17,316
"731","North Carolina",2022-12-24,298
"732","North Carolina",2022-12-31,305
"733","North Carolina",2023-01-07,196
"734","North Carolina",2023-01-14,129
"735","North Carolina",2023-01-21,59
"736","North Dakota",2022-09-03,5
"737","North Dakota",2022-09-10,0
"738","North Dakota",2022-09-17,0
"739","North Dakota",2022-09-24,1
"740","North Dakota",2022-10-01,0
"741","North Dakota",2022-10-08,0
"742","North Dakota",2022-10-15,2
"743","North Dakota",2022-10-22,1
"744","North Dakota",2022-10-29,2
"745","North Dakota",2022-11-05,5
"746","North Dakota",2022-11-12,10
"747","North Dakota",2022-11-19,12
"748","North Dakota",2022-11-26,28
"749","North Dakota",2022-12-03,49
"750","North Dakota",2022-12-10,59
"751","North Dakota",2022-12-17,95
"752","North Dakota",2022-12-24,70
"753","North Dakota",2022-12-31,81
"754","North Dakota",2023-01-07,69
"755","North Dakota",2023-01-14,48
"756","North Dakota",2023-01-21,26
"757","Ohio",2022-09-03,13
"758","Ohio",2022-09-10,16
"759","Ohio",2022-09-17,5
"760","Ohio",2022-09-24,12
"761","Ohio",2022-10-01,17
"762","Ohio",2022-10-08,18
"763","Ohio",2022-10-15,32
"764","Ohio",2022-10-22,39
"765","Ohio",2022-10-29,115
"766","Ohio",2022-11-05,211
"767","Ohio",2022-11-12,244
"768","Ohio",2022-11-19,329
"769","Ohio",2022-11-26,646
"770","Ohio",2022-12-03,966
"771","Ohio",2022-12-10,952
"772","Ohio",2022-12-17,981
"773","Ohio",2022-12-24,783
"774","Ohio",2022-12-31,682
"775","Ohio",2023-01-07,435
"776","Ohio",2023-01-14,191
"777","Ohio",2023-01-21,107
"778","Oklahoma",2022-09-03,9
"779","Oklahoma",2022-09-10,10
"780","Oklahoma",2022-09-17,9
"781","Oklahoma",2022-09-24,8
"782","Oklahoma",2022-10-01,6
"783","Oklahoma",2022-10-08,7
"784","Oklahoma",2022-10-15,17
"785","Oklahoma",2022-10-22,36
"786","Oklahoma",2022-10-29,59
"787","Oklahoma",2022-11-05,46
"788","Oklahoma",2022-11-12,85
"789","Oklahoma",2022-11-19,177
"790","Oklahoma",2022-11-26,426
"791","Oklahoma",2022-12-03,829
"792","Oklahoma",2022-12-10,871
"793","Oklahoma",2022-12-17,760
"794","Oklahoma",2022-12-24,680
"795","Oklahoma",2022-12-31,700
"796","Oklahoma",2023-01-07,475
"797","Oklahoma",2023-01-14,268
"798","Oklahoma",2023-01-21,140
"799","Oregon",2022-09-03,0
"800","Oregon",2022-09-10,1
"801","Oregon",2022-09-17,1
"802","Oregon",2022-09-24,1
"803","Oregon",2022-10-01,1
"804","Oregon",2022-10-08,1
"805","Oregon",2022-10-15,2
"806","Oregon",2022-10-22,6
"807","Oregon",2022-10-29,5
"808","Oregon",2022-11-05,46
