"","location_name","wk_end_date","value"
"80","Arizona",2022-12-03,821
"81","Arizona",2022-12-10,759
"82","Arizona",2022-12-17,563
"83","Arizona",2022-12-24,604
"84","Arizona",2022-12-31,656
"85","Arizona",2023-01-07,349
"86","Arizona",2023-01-14,139
"87","Arizona",2023-01-21,112
"88","Arizona",2023-01-28,49
"89","Arizona",2023-02-04,71
"90","Arizona",2023-02-11,52
"91","Arizona",2023-02-18,38
"92","Arizona",2023-02-25,53
"93","Arizona",2023-03-04,47
"94","Arizona",2023-03-11,48
"95","Arizona",2023-03-18,54
"96","Arizona",2023-03-25,42
"97","Arizona",2023-04-01,40
"98","Arizona",2023-04-08,68
"99","Arizona",2023-04-15,95
"100","Arkansas",2022-09-03,8
"101","Arkansas",2022-09-10,6
"102","Arkansas",2022-09-17,4
"103","Arkansas",2022-09-24,8
"104","Arkansas",2022-10-01,10
"105","Arkansas",2022-10-08,21
"106","Arkansas",2022-10-15,40
"107","Arkansas",2022-10-22,50
"108","Arkansas",2022-10-29,84
"109","Arkansas",2022-11-05,141
"110","Arkansas",2022-11-12,212
"111","Arkansas",2022-11-19,218
"112","Arkansas",2022-11-26,435
"113","Arkansas",2022-12-03,468
"114","Arkansas",2022-12-10,331
"115","Arkansas",2022-12-17,234
"116","Arkansas",2022-12-24,189
"117","Arkansas",2022-12-31,217
"118","Arkansas",2023-01-07,146
"119","Arkansas",2023-01-14,97
"120","Arkansas",2023-01-21,61
"121","Arkansas",2023-01-28,30
"122","Arkansas",2023-02-04,21
"123","Arkansas",2023-02-11,35
"124","Arkansas",2023-02-18,25
"125","Arkansas",2023-02-25,32
"126","Arkansas",2023-03-04,33
"127","Arkansas",2023-03-11,18
"128","Arkansas",2023-03-18,14
"129","Arkansas",2023-03-25,22
"130","Arkansas",2023-04-01,24
"131","Arkansas",2023-04-08,16
"132","Arkansas",2023-04-15,14
"133","California",2022-09-03,35
"134","California",2022-09-10,29
"135","California",2022-09-17,24
"136","California",2022-09-24,35
"137","California",2022-10-01,72
"138","California",2022-10-08,93
"139","California",2022-10-15,97
"140","California",2022-10-22,124
"141","California",2022-10-29,211
"142","California",2022-11-05,456
"143","California",2022-11-12,928
"144","California",2022-11-19,1616
"145","California",2022-11-26,2790
"146","California",2022-12-03,3138
"147","California",2022-12-10,2275
"148","California",2022-12-17,1574
"149","California",2022-12-24,1570
"150","California",2022-12-31,1380
"151","California",2023-01-07,849
"152","California",2023-01-14,350
"153","California",2023-01-21,197
"154","California",2023-01-28,110
"155","California",2023-02-04,113
"156","California",2023-02-11,91
"157","California",2023-02-18,73
"158","California",2023-02-25,86
"159","California",2023-03-04,59
"160","California",2023-03-11,51
"161","California",2023-03-18,58
"162","California",2023-03-25,32
"163","California",2023-04-01,34
"164","California",2023-04-08,40
"165","California",2023-04-15,35
"166","Colorado",2022-09-03,1
"167","Colorado",2022-09-10,3
"168","Colorado",2022-09-17,3
"169","Colorado",2022-09-24,4
"170","Colorado",2022-10-01,3
"171","Colorado",2022-10-08,1
"172","Colorado",2022-10-15,5
"173","Colorado",2022-10-22,15
"174","Colorado",2022-10-29,32
"175","Colorado",2022-11-05,32
"176","Colorado",2022-11-12,61
"177","Colorado",2022-11-19,114
"178","Colorado",2022-11-26,157
"179","Colorado",2022-12-03,160
"180","Colorado",2022-12-10,243
"181","Colorado",2022-12-17,255
"182","Colorado",2022-12-24,350
"183","Colorado",2022-12-31,311
"184","Colorado",2023-01-07,146
"185","Colorado",2023-01-14,85
"186","Colorado",2023-01-21,33
"187","Colorado",2023-01-28,30
"188","Colorado",2023-02-04,38
"189","Colorado",2023-02-11,24
"190","Colorado",2023-02-18,16
"191","Colorado",2023-02-25,14
"192","Colorado",2023-03-04,17
"193","Colorado",2023-03-11,11
"194","Colorado",2023-03-18,10
"195","Colorado",2023-03-25,11
"196","Colorado",2023-04-01,6
"197","Colorado",2023-04-08,7
"198","Colorado",2023-04-15,19
"199","Connecticut",2022-09-03,4
"200","Connecticut",2022-09-10,3
"201","Connecticut",2022-09-17,4
"202","Connecticut",2022-09-24,3
"203","Connecticut",2022-10-01,2
"204","Connecticut",2022-10-08,3
"205","Connecticut",2022-10-15,9
"206","Connecticut",2022-10-22,9
"207","Connecticut",2022-10-29,37
"208","Connecticut",2022-11-05,41
"209","Connecticut",2022-11-12,58
"210","Connecticut",2022-11-19,104
"211","Connecticut",2022-11-26,199
"212","Connecticut",2022-12-03,424
"213","Connecticut",2022-12-10,419
"214","Connecticut",2022-12-17,352
"215","Connecticut",2022-12-24,275
"216","Connecticut",2022-12-31,248
"217","Connecticut",2023-01-07,160
"218","Connecticut",2023-01-14,72
"219","Connecticut",2023-01-21,31
"220","Connecticut",2023-01-28,32
"221","Connecticut",2023-02-04,14
"222","Connecticut",2023-02-11,14
"223","Connecticut",2023-02-18,16
"224","Connecticut",2023-02-25,16
"225","Connecticut",2023-03-04,9
"226","Connecticut",2023-03-11,21
"227","Connecticut",2023-03-18,9
"228","Connecticut",2023-03-25,12
"229","Connecticut",2023-04-01,14
"230","Connecticut",2023-04-08,21
"231","Connecticut",2023-04-15,11
"232","Delaware",2022-09-03,3
"233","Delaware",2022-09-10,0
"234","Delaware",2022-09-17,2
"235","Delaware",2022-09-24,0
"236","Delaware",2022-10-01,0
"237","Delaware",2022-10-08,0
"238","Delaware",2022-10-15,0
"239","Delaware",2022-10-22,1
"240","Delaware",2022-10-29,4
"241","Delaware",2022-11-05,11
"242","Delaware",2022-11-12,15
"243","Delaware",2022-11-19,53
"244","Delaware",2022-11-26,48
"245","Delaware",2022-12-03,79
"246","Delaware",2022-12-10,28
"247","Delaware",2022-12-17,27
"248","Delaware",2022-12-24,29
"249","Delaware",2022-12-31,46
"250","Delaware",2023-01-07,41
"251","Delaware",2023-01-14,11
"252","Delaware",2023-01-21,5
"253","Delaware",2023-01-28,5
"254","Delaware",2023-02-04,15
"255","Delaware",2023-02-11,1
"256","Delaware",2023-02-18,1
"257","Delaware",2023-02-25,0
"258","Delaware",2023-03-04,5
"259","Delaware",2023-03-11,1
"260","Delaware",2023-03-18,0
"261","Delaware",2023-03-25,2
"262","Delaware",2023-04-01,2
"263","Delaware",2023-04-08,0
"264","Delaware",2023-04-15,0
"265","District of Columbia",2022-09-03,0
"266","District of Columbia",2022-09-10,0
"267","District of Columbia",2022-09-17,0
"268","District of Columbia",2022-09-24,1
"269","District of Columbia",2022-10-01,0
"270","District of Columbia",2022-10-08,1
"271","District of Columbia",2022-10-15,2
"272","District of Columbia",2022-10-22,8
"273","District of Columbia",2022-10-29,11
"274","District of Columbia",2022-11-05,36
"275","District of Columbia",2022-11-12,44
"276","District of Columbia",2022-11-19,35
"277","District of Columbia",2022-11-26,70
"278","District of Columbia",2022-12-03,56
"279","District of Columbia",2022-12-10,42
"280","District of Columbia",2022-12-17,20
"281","District of Columbia",2022-12-24,26
"282","District of Columbia",2022-12-31,27
"283","District of Columbia",2023-01-07,15
"284","District of Columbia",2023-01-14,5
"285","District of Columbia",2023-01-21,10
"286","District of Columbia",2023-01-28,6
"287","District of Columbia",2023-02-04,8
"288","District of Columbia",2023-02-11,6
"289","District of Columbia",2023-02-18,4
"290","District of Columbia",2023-02-25,4
"291","District of Columbia",2023-03-04,5
"292","District of Columbia",2023-03-11,1
"293","District of Columbia",2023-03-18,3
"294","District of Columbia",2023-03-25,2
"295","District of Columbia",2023-04-01,11
"296","District of Columbia",2023-04-08,3
"297","District of Columbia",2023-04-15,3
"298","Florida",2022-09-03,70
"299","Florida",2022-09-10,60
"300","Florida",2022-09-17,78
"301","Florida",2022-09-24,81
"302","Florida",2022-10-01,77
"303","Florida",2022-10-08,110
"304","Florida",2022-10-15,105
"305","Florida",2022-10-22,125
"306","Florida",2022-10-29,260
"307","Florida",2022-11-05,304
"308","Florida",2022-11-12,490
"309","Florida",2022-11-19,504
"310","Florida",2022-11-26,803
"311","Florida",2022-12-03,896
"312","Florida",2022-12-10,789
"313","Florida",2022-12-17,890
"314","Florida",2022-12-24,982
"315","Florida",2022-12-31,1297
"316","Florida",2023-01-07,1214
"317","Florida",2023-01-14,714
"318","Florida",2023-01-21,577
"319","Florida",2023-01-28,410
"320","Florida",2023-02-04,342
"321","Florida",2023-02-11,300
"322","Florida",2023-02-18,226
"323","Florida",2023-02-25,206
"324","Florida",2023-03-04,184
"325","Florida",2023-03-11,188
"326","Florida",2023-03-18,201
"327","Florida",2023-03-25,162
"328","Florida",2023-04-01,161
"329","Florida",2023-04-08,180
"330","Florida",2023-04-15,138
"331","Georgia",2022-09-03,22
"332","Georgia",2022-09-10,38
"333","Georgia",2022-09-17,36
"334","Georgia",2022-09-24,39
"335","Georgia",2022-10-01,54
"336","Georgia",2022-10-08,87
"337","Georgia",2022-10-15,113
"338","Georgia",2022-10-22,119
"339","Georgia",2022-10-29,176
"340","Georgia",2022-11-05,217
"341","Georgia",2022-11-12,250
"342","Georgia",2022-11-19,193
"343","Georgia",2022-11-26,251
"344","Georgia",2022-12-03,252
"345","Georgia",2022-12-10,172
"346","Georgia",2022-12-17,137
"347","Georgia",2022-12-24,138
"348","Georgia",2022-12-31,173
"349","Georgia",2023-01-07,157
"350","Georgia",2023-01-14,107
"351","Georgia",2023-01-21,71
"352","Georgia",2023-01-28,69
"353","Georgia",2023-02-04,88
"354","Georgia",2023-02-11,82
"355","Georgia",2023-02-18,69
"356","Georgia",2023-02-25,70
"357","Georgia",2023-03-04,44
"358","Georgia",2023-03-11,55
"359","Georgia",2023-03-18,51
"360","Georgia",2023-03-25,68
"361","Georgia",2023-04-01,49
"362","Georgia",2023-04-08,48
"363","Georgia",2023-04-15,32
"364","Hawaii",2022-09-03,2
"365","Hawaii",2022-09-10,1
"366","Hawaii",2022-09-17,2
"367","Hawaii",2022-09-24,3
"368","Hawaii",2022-10-01,5
"369","Hawaii",2022-10-08,4
"370","Hawaii",2022-10-15,6
"371","Hawaii",2022-10-22,4
"372","Hawaii",2022-10-29,6
"373","Hawaii",2022-11-05,8
"374","Hawaii",2022-11-12,25
"375","Hawaii",2022-11-19,10
"376","Hawaii",2022-11-26,12
"377","Hawaii",2022-12-03,12
"378","Hawaii",2022-12-10,11
"379","Hawaii",2022-12-17,17
"380","Hawaii",2022-12-24,31
"381","Hawaii",2022-12-31,28
"382","Hawaii",2023-01-07,10
"383","Hawaii",2023-01-14,9
"384","Hawaii",2023-01-21,0
"385","Hawaii",2023-01-28,11
"386","Hawaii",2023-02-04,6
"387","Hawaii",2023-02-11,10
"388","Hawaii",2023-02-18,4
"389","Hawaii",2023-02-25,5
"390","Hawaii",2023-03-04,1
"391","Hawaii",2023-03-11,4
"392","Hawaii",2023-03-18,3
"393","Hawaii",2023-03-25,2
"394","Hawaii",2023-04-01,6
"395","Hawaii",2023-04-08,3
"396","Hawaii",2023-04-15,1
"397","Idaho",2022-09-03,3
"398","Idaho",2022-09-10,0
"399","Idaho",2022-09-17,1
"400","Idaho",2022-09-24,3
"401","Idaho",2022-10-01,2
"402","Idaho",2022-10-08,1
"403","Idaho",2022-10-15,1
"404","Idaho",2022-10-22,1
"405","Idaho",2022-10-29,1
"406","Idaho",2022-11-05,20
"407","Idaho",2022-11-12,14
"408","Idaho",2022-11-19,60
"409","Idaho",2022-11-26,155
"410","Idaho",2022-12-03,189
"411","Idaho",2022-12-10,195
"412","Idaho",2022-12-17,285
"413","Idaho",2022-12-24,195
"414","Idaho",2022-12-31,219
"415","Idaho",2023-01-07,101
"416","Idaho",2023-01-14,42
"417","Idaho",2023-01-21,30
"418","Idaho",2023-01-28,17
"419","Idaho",2023-02-04,4
"420","Idaho",2023-02-11,4
"421","Idaho",2023-02-18,8
"422","Idaho",2023-02-25,3
"423","Idaho",2023-03-04,3
"424","Idaho",2023-03-11,4
"425","Idaho",2023-03-18,5
"426","Idaho",2023-03-25,5
"427","Idaho",2023-04-01,2
"428","Idaho",2023-04-08,5
"429","Idaho",2023-04-15,1
"430","Illinois",2022-09-03,10
"431","Illinois",2022-09-10,3
"432","Illinois",2022-09-17,5
"433","Illinois",2022-09-24,16
"434","Illinois",2022-10-01,11
"435","Illinois",2022-10-08,11
"436","Illinois",2022-10-15,31
"437","Illinois",2022-10-22,45
"438","Illinois",2022-10-29,104
"439","Illinois",2022-11-05,181
"440","Illinois",2022-11-12,276
"441","Illinois",2022-11-19,447
"442","Illinois",2022-11-26,915
"443","Illinois",2022-12-03,1125
"444","Illinois",2022-12-10,973
"445","Illinois",2022-12-17,748
"446","Illinois",2022-12-24,563
"447","Illinois",2022-12-31,572
"448","Illinois",2023-01-07,393
"449","Illinois",2023-01-14,166
"450","Illinois",2023-01-21,63
"451","Illinois",2023-01-28,64
"452","Illinois",2023-02-04,26
"453","Illinois",2023-02-11,33
"454","Illinois",2023-02-18,25
"455","Illinois",2023-02-25,36
"456","Illinois",2023-03-04,23
"457","Illinois",2023-03-11,14
"458","Illinois",2023-03-18,15
"459","Illinois",2023-03-25,28
"460","Illinois",2023-04-01,30
"461","Illinois",2023-04-08,22
"462","Illinois",2023-04-15,43
"463","Indiana",2022-09-03,22
"464","Indiana",2022-09-10,27
"465","Indiana",2022-09-17,26
"466","Indiana",2022-09-24,34
"467","Indiana",2022-10-01,33
"468","Indiana",2022-10-08,51
"469","Indiana",2022-10-15,57
"470","Indiana",2022-10-22,72
"471","Indiana",2022-10-29,102
"472","Indiana",2022-11-05,149
"473","Indiana",2022-11-12,141
"474","Indiana",2022-11-19,264
"475","Indiana",2022-11-26,505
"476","Indiana",2022-12-03,826
"477","Indiana",2022-12-10,851
"478","Indiana",2022-12-17,685
"479","Indiana",2022-12-24,594
"480","Indiana",2022-12-31,570
"481","Indiana",2023-01-07,342
"482","Indiana",2023-01-14,150
"483","Indiana",2023-01-21,96
"484","Indiana",2023-01-28,65
"485","Indiana",2023-02-04,43
"486","Indiana",2023-02-11,37
"487","Indiana",2023-02-18,34
"488","Indiana",2023-02-25,47
"489","Indiana",2023-03-04,43
"490","Indiana",2023-03-11,31
"491","Indiana",2023-03-18,33
"492","Indiana",2023-03-25,22
"493","Indiana",2023-04-01,40
"494","Indiana",2023-04-08,15
"495","Indiana",2023-04-15,19
"496","Iowa",2022-09-03,3
"497","Iowa",2022-09-10,0
"498","Iowa",2022-09-17,1
"499","Iowa",2022-09-24,7
"500","Iowa",2022-10-01,5
"501","Iowa",2022-10-08,5
"502","Iowa",2022-10-15,7
"503","Iowa",2022-10-22,10
"504","Iowa",2022-10-29,19
"505","Iowa",2022-11-05,16
"506","Iowa",2022-11-12,23
"507","Iowa",2022-11-19,37
"508","Iowa",2022-11-26,139
"509","Iowa",2022-12-03,201
"510","Iowa",2022-12-10,235
"511","Iowa",2022-12-17,352
"512","Iowa",2022-12-24,335
"513","Iowa",2022-12-31,301
"514","Iowa",2023-01-07,202
"515","Iowa",2023-01-14,87
"516","Iowa",2023-01-21,43
"517","Iowa",2023-01-28,44
"518","Iowa",2023-02-04,11
"519","Iowa",2023-02-11,15
"520","Iowa",2023-02-18,9
"521","Iowa",2023-02-25,9
"522","Iowa",2023-03-04,9
"523","Iowa",2023-03-11,8
"524","Iowa",2023-03-18,7
"525","Iowa",2023-03-25,7
"526","Iowa",2023-04-01,4
"527","Iowa",2023-04-08,2
"528","Iowa",2023-04-15,5
"529","Kansas",2022-09-03,3
"530","Kansas",2022-09-10,0
"531","Kansas",2022-09-17,0
"532","Kansas",2022-09-24,1
"533","Kansas",2022-10-01,5
"534","Kansas",2022-10-08,5
"535","Kansas",2022-10-15,7
"536","Kansas",2022-10-22,16
"537","Kansas",2022-10-29,20
"538","Kansas",2022-11-05,37
"539","Kansas",2022-11-12,49
"540","Kansas",2022-11-19,68
"541","Kansas",2022-11-26,187
"542","Kansas",2022-12-03,303
"543","Kansas",2022-12-10,253
"544","Kansas",2022-12-17,220
"545","Kansas",2022-12-24,187
"546","Kansas",2022-12-31,176
"547","Kansas",2023-01-07,116
"548","Kansas",2023-01-14,47
"549","Kansas",2023-01-21,46
"550","Kansas",2023-01-28,18
"551","Kansas",2023-02-04,11
"552","Kansas",2023-02-11,10
"553","Kansas",2023-02-18,5
"554","Kansas",2023-02-25,9
"555","Kansas",2023-03-04,2
"556","Kansas",2023-03-11,6
"557","Kansas",2023-03-18,9
"558","Kansas",2023-03-25,7
"559","Kansas",2023-04-01,8
"560","Kansas",2023-04-08,4
"561","Kansas",2023-04-15,8
"562","Kentucky",2022-09-03,6
"563","Kentucky",2022-09-10,19
"564","Kentucky",2022-09-17,3
"565","Kentucky",2022-09-24,11
"566","Kentucky",2022-10-01,3
"567","Kentucky",2022-10-08,10
"568","Kentucky",2022-10-15,23
"569","Kentucky",2022-10-22,15
"570","Kentucky",2022-10-29,66
"571","Kentucky",2022-11-05,139
"572","Kentucky",2022-11-12,227
"573","Kentucky",2022-11-19,313
"574","Kentucky",2022-11-26,603
"575","Kentucky",2022-12-03,807
"576","Kentucky",2022-12-10,691
"577","Kentucky",2022-12-17,418
"578","Kentucky",2022-12-24,268
"579","Kentucky",2022-12-31,231
"580","Kentucky",2023-01-07,123
"581","Kentucky",2023-01-14,62
"582","Kentucky",2023-01-21,30
"583","Kentucky",2023-01-28,29
"584","Kentucky",2023-02-04,15
"585","Kentucky",2023-02-11,33
"586","Kentucky",2023-02-18,18
"587","Kentucky",2023-02-25,13
"588","Kentucky",2023-03-04,10
"589","Kentucky",2023-03-11,17
"590","Kentucky",2023-03-18,27
"591","Kentucky",2023-03-25,15
"592","Kentucky",2023-04-01,15
"593","Kentucky",2023-04-08,19
"594","Kentucky",2023-04-15,12
"595","Louisiana",2022-09-03,6
"596","Louisiana",2022-09-10,19
"597","Louisiana",2022-09-17,18
"598","Louisiana",2022-09-24,23
"599","Louisiana",2022-10-01,38
"600","Louisiana",2022-10-08,43
"601","Louisiana",2022-10-15,82
"602","Louisiana",2022-10-22,97
"603","Louisiana",2022-10-29,188
"604","Louisiana",2022-11-05,170
"605","Louisiana",2022-11-12,167
"606","Louisiana",2022-11-19,177
"607","Louisiana",2022-11-26,240
"608","Louisiana",2022-12-03,294
"609","Louisiana",2022-12-10,253
"610","Louisiana",2022-12-17,146
"611","Louisiana",2022-12-24,141
"612","Louisiana",2022-12-31,189
"613","Louisiana",2023-01-07,147
"614","Louisiana",2023-01-14,89
"615","Louisiana",2023-01-21,70
"616","Louisiana",2023-01-28,42
"617","Louisiana",2023-02-04,34
"618","Louisiana",2023-02-11,55
"619","Louisiana",2023-02-18,28
"620","Louisiana",2023-02-25,23
"621","Louisiana",2023-03-04,26
"622","Louisiana",2023-03-11,18
"623","Louisiana",2023-03-18,26
"624","Louisiana",2023-03-25,21
"625","Louisiana",2023-04-01,25
"626","Louisiana",2023-04-08,21
"627","Louisiana",2023-04-15,11
"628","Maine",2022-09-03,0
"629","Maine",2022-09-10,0
"630","Maine",2022-09-17,0
"631","Maine",2022-09-24,0
"632","Maine",2022-10-01,1
"633","Maine",2022-10-08,0
"634","Maine",2022-10-15,0
"635","Maine",2022-10-22,0
"636","Maine",2022-10-29,3
"637","Maine",2022-11-05,3
"638","Maine",2022-11-12,11
"639","Maine",2022-11-19,14
"640","Maine",2022-11-26,34
"641","Maine",2022-12-03,110
"642","Maine",2022-12-10,120
"643","Maine",2022-12-17,196
"644","Maine",2022-12-24,212
"645","Maine",2022-12-31,186
"646","Maine",2023-01-07,109
"647","Maine",2023-01-14,53
"648","Maine",2023-01-21,31
"649","Maine",2023-01-28,11
"650","Maine",2023-02-04,9
"651","Maine",2023-02-11,7
"652","Maine",2023-02-18,3
"653","Maine",2023-02-25,0
"654","Maine",2023-03-04,4
"655","Maine",2023-03-11,0
"656","Maine",2023-03-18,5
"657","Maine",2023-03-25,1
"658","Maine",2023-04-01,5
"659","Maine",2023-04-08,2
"660","Maine",2023-04-15,0
"661","Maryland",2022-09-03,1
"662","Maryland",2022-09-10,3
"663","Maryland",2022-09-17,8
"664","Maryland",2022-09-24,3
"665","Maryland",2022-10-01,9
"666","Maryland",2022-10-08,21
"667","Maryland",2022-10-15,25
"668","Maryland",2022-10-22,49
"669","Maryland",2022-10-29,109
"670","Maryland",2022-11-05,165
"671","Maryland",2022-11-12,224
"672","Maryland",2022-11-19,218
"673","Maryland",2022-11-26,332
"674","Maryland",2022-12-03,405
"675","Maryland",2022-12-10,319
"676","Maryland",2022-12-17,278
"677","Maryland",2022-12-24,227
"678","Maryland",2022-12-31,221
"679","Maryland",2023-01-07,161
"680","Maryland",2023-01-14,102
"681","Maryland",2023-01-21,61
"682","Maryland",2023-01-28,37
"683","Maryland",2023-02-04,56
"684","Maryland",2023-02-11,36
"685","Maryland",2023-02-18,25
"686","Maryland",2023-02-25,26
"687","Maryland",2023-03-04,12
"688","Maryland",2023-03-11,16
"689","Maryland",2023-03-18,14
"690","Maryland",2023-03-25,19
"691","Maryland",2023-04-01,9
"692","Maryland",2023-04-08,16
"693","Maryland",2023-04-15,10
"694","Massachusetts",2022-09-03,7
"695","Massachusetts",2022-09-10,4
"696","Massachusetts",2022-09-17,2
"697","Massachusetts",2022-09-24,4
"698","Massachusetts",2022-10-01,4
"699","Massachusetts",2022-10-08,8
"700","Massachusetts",2022-10-15,7
"701","Massachusetts",2022-10-22,8
"702","Massachusetts",2022-10-29,14
"703","Massachusetts",2022-11-05,31
"704","Massachusetts",2022-11-12,43
"705","Massachusetts",2022-11-19,79
"706","Massachusetts",2022-11-26,221
"707","Massachusetts",2022-12-03,446
"708","Massachusetts",2022-12-10,578
"709","Massachusetts",2022-12-17,694
"710","Massachusetts",2022-12-24,769
"711","Massachusetts",2022-12-31,733
"712","Massachusetts",2023-01-07,466
"713","Massachusetts",2023-01-14,238
"714","Massachusetts",2023-01-21,122
"715","Massachusetts",2023-01-28,71
"716","Massachusetts",2023-02-04,52
"717","Massachusetts",2023-02-11,63
"718","Massachusetts",2023-02-18,37
"719","Massachusetts",2023-02-25,17
"720","Massachusetts",2023-03-04,15
"721","Massachusetts",2023-03-11,19
"722","Massachusetts",2023-03-18,20
"723","Massachusetts",2023-03-25,19
"724","Massachusetts",2023-04-01,11
"725","Massachusetts",2023-04-08,12
"726","Massachusetts",2023-04-15,10
"727","Michigan",2022-09-03,1
"728","Michigan",2022-09-10,10
"729","Michigan",2022-09-17,3
"730","Michigan",2022-09-24,5
"731","Michigan",2022-10-01,4
"732","Michigan",2022-10-08,13
"733","Michigan",2022-10-15,14
"734","Michigan",2022-10-22,17
"735","Michigan",2022-10-29,46
"736","Michigan",2022-11-05,59
"737","Michigan",2022-11-12,90
"738","Michigan",2022-11-19,193
"739","Michigan",2022-11-26,313
"740","Michigan",2022-12-03,485
"741","Michigan",2022-12-10,601
"742","Michigan",2022-12-17,1003
"743","Michigan",2022-12-24,1109
"744","Michigan",2022-12-31,1134
"745","Michigan",2023-01-07,642
"746","Michigan",2023-01-14,290
"747","Michigan",2023-01-21,150
"748","Michigan",2023-01-28,86
"749","Michigan",2023-02-04,86
"750","Michigan",2023-02-11,51
"751","Michigan",2023-02-18,59
"752","Michigan",2023-02-25,57
"753","Michigan",2023-03-04,44
"754","Michigan",2023-03-11,41
"755","Michigan",2023-03-18,31
"756","Michigan",2023-03-25,19
"757","Michigan",2023-04-01,17
"758","Michigan",2023-04-08,27
"759","Michigan",2023-04-15,13
"760","Minnesota",2022-09-03,1
"761","Minnesota",2022-09-10,1
"762","Minnesota",2022-09-17,0
"763","Minnesota",2022-09-24,3
"764","Minnesota",2022-10-01,2
"765","Minnesota",2022-10-08,11
"766","Minnesota",2022-10-15,7
"767","Minnesota",2022-10-22,11
"768","Minnesota",2022-10-29,43
"769","Minnesota",2022-11-05,85
"770","Minnesota",2022-11-12,182
"771","Minnesota",2022-11-19,268
"772","Minnesota",2022-11-26,382
"773","Minnesota",2022-12-03,447
"774","Minnesota",2022-12-10,325
"775","Minnesota",2022-12-17,236
"776","Minnesota",2022-12-24,162
"777","Minnesota",2022-12-31,164
"778","Minnesota",2023-01-07,75
"779","Minnesota",2023-01-14,48
"780","Minnesota",2023-01-21,25
"781","Minnesota",2023-01-28,15
"782","Minnesota",2023-02-04,16
"783","Minnesota",2023-02-11,9
"784","Minnesota",2023-02-18,8
"785","Minnesota",2023-02-25,8
"786","Minnesota",2023-03-04,7
"787","Minnesota",2023-03-11,4
"788","Minnesota",2023-03-18,6
"789","Minnesota",2023-03-25,6
"790","Minnesota",2023-04-01,9
"791","Minnesota",2023-04-08,14
"792","Minnesota",2023-04-15,14
"793","Mississippi",2022-09-03,19
"794","Mississippi",2022-09-10,22
"795","Mississippi",2022-09-17,32
"796","Mississippi",2022-09-24,20
"797","Mississippi",2022-10-01,35
"798","Mississippi",2022-10-08,58
"799","Mississippi",2022-10-15,70
"800","Mississippi",2022-10-22,90
"801","Mississippi",2022-10-29,165
"802","Mississippi",2022-11-05,255
"803","Mississippi",2022-11-12,258
"804","Mississippi",2022-11-19,243
"805","Mississippi",2022-11-26,282
"806","Mississippi",2022-12-03,258
"807","Mississippi",2022-12-10,171
"808","Mississippi",2022-12-17,133
"809","Mississippi",2022-12-24,87
"810","Mississippi",2022-12-31,122
