"","location_name","wk_end_date","value"
"80","Arizona",2022-10-22,22
"81","Arizona",2022-10-29,34
"82","Arizona",2022-11-05,84
"83","Arizona",2022-11-12,153
"84","Arizona",2022-11-19,339
"85","Arizona",2022-11-26,612
"86","Arizona",2022-12-03,821
"87","Arizona",2022-12-10,759
"88","Arizona",2022-12-17,563
"89","Arizona",2022-12-24,604
"90","Arizona",2022-12-31,656
"91","Arizona",2023-01-07,349
"92","Arizona",2023-01-14,139
"93","Arizona",2023-01-21,112
"94","Arizona",2023-01-28,49
"95","Arizona",2023-02-04,71
"96","Arizona",2023-02-11,52
"97","Arizona",2023-02-18,38
"98","Arizona",2023-02-25,53
"99","Arizona",2023-03-04,47
"100","Arizona",2023-03-11,48
"101","Arizona",2023-03-18,54
"102","Arizona",2023-03-25,42
"103","Arizona",2023-04-01,40
"104","Arizona",2023-04-08,68
"105","Arizona",2023-04-15,89
"106","Arizona",2023-04-22,78
"107","Arizona",2023-04-29,77
"108","Arizona",2023-05-06,69
"109","Arkansas",2022-09-03,8
"110","Arkansas",2022-09-10,6
"111","Arkansas",2022-09-17,4
"112","Arkansas",2022-09-24,8
"113","Arkansas",2022-10-01,10
"114","Arkansas",2022-10-08,21
"115","Arkansas",2022-10-15,40
"116","Arkansas",2022-10-22,50
"117","Arkansas",2022-10-29,84
"118","Arkansas",2022-11-05,141
"119","Arkansas",2022-11-12,212
"120","Arkansas",2022-11-19,218
"121","Arkansas",2022-11-26,435
"122","Arkansas",2022-12-03,468
"123","Arkansas",2022-12-10,331
"124","Arkansas",2022-12-17,234
"125","Arkansas",2022-12-24,189
"126","Arkansas",2022-12-31,217
"127","Arkansas",2023-01-07,146
"128","Arkansas",2023-01-14,98
"129","Arkansas",2023-01-21,61
"130","Arkansas",2023-01-28,30
"131","Arkansas",2023-02-04,21
"132","Arkansas",2023-02-11,35
"133","Arkansas",2023-02-18,25
"134","Arkansas",2023-02-25,32
"135","Arkansas",2023-03-04,33
"136","Arkansas",2023-03-11,18
"137","Arkansas",2023-03-18,14
"138","Arkansas",2023-03-25,22
"139","Arkansas",2023-04-01,24
"140","Arkansas",2023-04-08,16
"141","Arkansas",2023-04-15,16
"142","Arkansas",2023-04-22,8
"143","Arkansas",2023-04-29,11
"144","Arkansas",2023-05-06,9
"145","California",2022-09-03,35
"146","California",2022-09-10,29
"147","California",2022-09-17,24
"148","California",2022-09-24,35
"149","California",2022-10-01,72
"150","California",2022-10-08,93
"151","California",2022-10-15,97
"152","California",2022-10-22,124
"153","California",2022-10-29,211
"154","California",2022-11-05,456
"155","California",2022-11-12,928
"156","California",2022-11-19,1616
"157","California",2022-11-26,2790
"158","California",2022-12-03,3138
"159","California",2022-12-10,2275
"160","California",2022-12-17,1576
"161","California",2022-12-24,1580
"162","California",2022-12-31,1384
"163","California",2023-01-07,855
"164","California",2023-01-14,354
"165","California",2023-01-21,198
"166","California",2023-01-28,116
"167","California",2023-02-04,116
"168","California",2023-02-11,91
"169","California",2023-02-18,70
"170","California",2023-02-25,82
"171","California",2023-03-04,59
"172","California",2023-03-11,49
"173","California",2023-03-18,58
"174","California",2023-03-25,32
"175","California",2023-04-01,34
"176","California",2023-04-08,39
"177","California",2023-04-15,37
"178","California",2023-04-22,33
"179","California",2023-04-29,25
"180","California",2023-05-06,21
"181","Colorado",2022-09-03,1
"182","Colorado",2022-09-10,3
"183","Colorado",2022-09-17,3
"184","Colorado",2022-09-24,4
"185","Colorado",2022-10-01,3
"186","Colorado",2022-10-08,1
"187","Colorado",2022-10-15,5
"188","Colorado",2022-10-22,15
"189","Colorado",2022-10-29,32
"190","Colorado",2022-11-05,32
"191","Colorado",2022-11-12,61
"192","Colorado",2022-11-19,114
"193","Colorado",2022-11-26,157
"194","Colorado",2022-12-03,160
"195","Colorado",2022-12-10,243
"196","Colorado",2022-12-17,255
"197","Colorado",2022-12-24,350
"198","Colorado",2022-12-31,311
"199","Colorado",2023-01-07,146
"200","Colorado",2023-01-14,85
"201","Colorado",2023-01-21,33
"202","Colorado",2023-01-28,30
"203","Colorado",2023-02-04,38
"204","Colorado",2023-02-11,24
"205","Colorado",2023-02-18,16
"206","Colorado",2023-02-25,14
"207","Colorado",2023-03-04,17
"208","Colorado",2023-03-11,11
"209","Colorado",2023-03-18,10
"210","Colorado",2023-03-25,11
"211","Colorado",2023-04-01,6
"212","Colorado",2023-04-08,7
"213","Colorado",2023-04-15,19
"214","Colorado",2023-04-22,10
"215","Colorado",2023-04-29,12
"216","Colorado",2023-05-06,4
"217","Connecticut",2022-09-03,4
"218","Connecticut",2022-09-10,3
"219","Connecticut",2022-09-17,4
"220","Connecticut",2022-09-24,3
"221","Connecticut",2022-10-01,2
"222","Connecticut",2022-10-08,3
"223","Connecticut",2022-10-15,9
"224","Connecticut",2022-10-22,9
"225","Connecticut",2022-10-29,37
"226","Connecticut",2022-11-05,41
"227","Connecticut",2022-11-12,58
"228","Connecticut",2022-11-19,104
"229","Connecticut",2022-11-26,199
"230","Connecticut",2022-12-03,424
"231","Connecticut",2022-12-10,419
"232","Connecticut",2022-12-17,352
"233","Connecticut",2022-12-24,275
"234","Connecticut",2022-12-31,248
"235","Connecticut",2023-01-07,160
"236","Connecticut",2023-01-14,72
"237","Connecticut",2023-01-21,31
"238","Connecticut",2023-01-28,32
"239","Connecticut",2023-02-04,14
"240","Connecticut",2023-02-11,14
"241","Connecticut",2023-02-18,16
"242","Connecticut",2023-02-25,16
"243","Connecticut",2023-03-04,9
"244","Connecticut",2023-03-11,21
"245","Connecticut",2023-03-18,9
"246","Connecticut",2023-03-25,12
"247","Connecticut",2023-04-01,14
"248","Connecticut",2023-04-08,21
"249","Connecticut",2023-04-15,11
"250","Connecticut",2023-04-22,7
"251","Connecticut",2023-04-29,9
"252","Connecticut",2023-05-06,7
"253","Delaware",2022-09-03,3
"254","Delaware",2022-09-10,0
"255","Delaware",2022-09-17,2
"256","Delaware",2022-09-24,0
"257","Delaware",2022-10-01,0
"258","Delaware",2022-10-08,0
"259","Delaware",2022-10-15,0
"260","Delaware",2022-10-22,1
"261","Delaware",2022-10-29,4
"262","Delaware",2022-11-05,11
"263","Delaware",2022-11-12,15
"264","Delaware",2022-11-19,53
"265","Delaware",2022-11-26,48
"266","Delaware",2022-12-03,79
"267","Delaware",2022-12-10,28
"268","Delaware",2022-12-17,27
"269","Delaware",2022-12-24,29
"270","Delaware",2022-12-31,46
"271","Delaware",2023-01-07,41
"272","Delaware",2023-01-14,11
"273","Delaware",2023-01-21,5
"274","Delaware",2023-01-28,5
"275","Delaware",2023-02-04,15
"276","Delaware",2023-02-11,1
"277","Delaware",2023-02-18,1
"278","Delaware",2023-02-25,0
"279","Delaware",2023-03-04,5
"280","Delaware",2023-03-11,1
"281","Delaware",2023-03-18,0
"282","Delaware",2023-03-25,2
"283","Delaware",2023-04-01,2
"284","Delaware",2023-04-08,0
"285","Delaware",2023-04-15,0
"286","Delaware",2023-04-22,0
"287","Delaware",2023-04-29,1
"288","Delaware",2023-05-06,0
"289","District of Columbia",2022-09-03,0
"290","District of Columbia",2022-09-10,0
"291","District of Columbia",2022-09-17,0
"292","District of Columbia",2022-09-24,1
"293","District of Columbia",2022-10-01,0
"294","District of Columbia",2022-10-08,1
"295","District of Columbia",2022-10-15,2
"296","District of Columbia",2022-10-22,8
"297","District of Columbia",2022-10-29,11
"298","District of Columbia",2022-11-05,36
"299","District of Columbia",2022-11-12,44
"300","District of Columbia",2022-11-19,35
"301","District of Columbia",2022-11-26,70
"302","District of Columbia",2022-12-03,56
"303","District of Columbia",2022-12-10,42
"304","District of Columbia",2022-12-17,20
"305","District of Columbia",2022-12-24,26
"306","District of Columbia",2022-12-31,27
"307","District of Columbia",2023-01-07,15
"308","District of Columbia",2023-01-14,5
"309","District of Columbia",2023-01-21,10
"310","District of Columbia",2023-01-28,6
"311","District of Columbia",2023-02-04,8
"312","District of Columbia",2023-02-11,6
"313","District of Columbia",2023-02-18,4
"314","District of Columbia",2023-02-25,4
"315","District of Columbia",2023-03-04,5
"316","District of Columbia",2023-03-11,1
"317","District of Columbia",2023-03-18,3
"318","District of Columbia",2023-03-25,2
"319","District of Columbia",2023-04-01,11
"320","District of Columbia",2023-04-08,3
"321","District of Columbia",2023-04-15,3
"322","District of Columbia",2023-04-22,3
"323","District of Columbia",2023-04-29,1
"324","District of Columbia",2023-05-06,1
"325","Florida",2022-09-03,70
"326","Florida",2022-09-10,60
"327","Florida",2022-09-17,78
"328","Florida",2022-09-24,81
"329","Florida",2022-10-01,77
"330","Florida",2022-10-08,110
"331","Florida",2022-10-15,105
"332","Florida",2022-10-22,125
"333","Florida",2022-10-29,260
"334","Florida",2022-11-05,304
"335","Florida",2022-11-12,490
"336","Florida",2022-11-19,504
"337","Florida",2022-11-26,803
"338","Florida",2022-12-03,896
"339","Florida",2022-12-10,789
"340","Florida",2022-12-17,891
"341","Florida",2022-12-24,982
"342","Florida",2022-12-31,1297
"343","Florida",2023-01-07,1213
"344","Florida",2023-01-14,714
"345","Florida",2023-01-21,577
"346","Florida",2023-01-28,410
"347","Florida",2023-02-04,343
"348","Florida",2023-02-11,300
"349","Florida",2023-02-18,226
"350","Florida",2023-02-25,201
"351","Florida",2023-03-04,184
"352","Florida",2023-03-11,188
"353","Florida",2023-03-18,201
"354","Florida",2023-03-25,162
"355","Florida",2023-04-01,162
"356","Florida",2023-04-08,182
"357","Florida",2023-04-15,135
"358","Florida",2023-04-22,140
"359","Florida",2023-04-29,136
"360","Florida",2023-05-06,125
"361","Georgia",2022-09-03,22
"362","Georgia",2022-09-10,38
"363","Georgia",2022-09-17,36
"364","Georgia",2022-09-24,39
"365","Georgia",2022-10-01,54
"366","Georgia",2022-10-08,87
"367","Georgia",2022-10-15,113
"368","Georgia",2022-10-22,119
"369","Georgia",2022-10-29,176
"370","Georgia",2022-11-05,217
"371","Georgia",2022-11-12,250
"372","Georgia",2022-11-19,193
"373","Georgia",2022-11-26,251
"374","Georgia",2022-12-03,252
"375","Georgia",2022-12-10,172
"376","Georgia",2022-12-17,138
"377","Georgia",2022-12-24,162
"378","Georgia",2022-12-31,195
"379","Georgia",2023-01-07,168
"380","Georgia",2023-01-14,106
"381","Georgia",2023-01-21,71
"382","Georgia",2023-01-28,70
"383","Georgia",2023-02-04,88
"384","Georgia",2023-02-11,82
"385","Georgia",2023-02-18,69
"386","Georgia",2023-02-25,70
"387","Georgia",2023-03-04,44
"388","Georgia",2023-03-11,55
"389","Georgia",2023-03-18,51
"390","Georgia",2023-03-25,68
"391","Georgia",2023-04-01,49
"392","Georgia",2023-04-08,48
"393","Georgia",2023-04-15,30
"394","Georgia",2023-04-22,48
"395","Georgia",2023-04-29,40
"396","Georgia",2023-05-06,38
"397","Hawaii",2022-09-03,2
"398","Hawaii",2022-09-10,1
"399","Hawaii",2022-09-17,2
"400","Hawaii",2022-09-24,3
"401","Hawaii",2022-10-01,5
"402","Hawaii",2022-10-08,4
"403","Hawaii",2022-10-15,6
"404","Hawaii",2022-10-22,4
"405","Hawaii",2022-10-29,6
"406","Hawaii",2022-11-05,8
"407","Hawaii",2022-11-12,25
"408","Hawaii",2022-11-19,10
"409","Hawaii",2022-11-26,12
"410","Hawaii",2022-12-03,12
"411","Hawaii",2022-12-10,11
"412","Hawaii",2022-12-17,17
"413","Hawaii",2022-12-24,31
"414","Hawaii",2022-12-31,28
"415","Hawaii",2023-01-07,10
"416","Hawaii",2023-01-14,9
"417","Hawaii",2023-01-21,0
"418","Hawaii",2023-01-28,11
"419","Hawaii",2023-02-04,6
"420","Hawaii",2023-02-11,10
"421","Hawaii",2023-02-18,4
"422","Hawaii",2023-02-25,5
"423","Hawaii",2023-03-04,1
"424","Hawaii",2023-03-11,4
"425","Hawaii",2023-03-18,3
"426","Hawaii",2023-03-25,2
"427","Hawaii",2023-04-01,6
"428","Hawaii",2023-04-08,3
"429","Hawaii",2023-04-15,1
"430","Hawaii",2023-04-22,2
"431","Hawaii",2023-04-29,1
"432","Hawaii",2023-05-06,0
"433","Idaho",2022-09-03,3
"434","Idaho",2022-09-10,0
"435","Idaho",2022-09-17,1
"436","Idaho",2022-09-24,3
"437","Idaho",2022-10-01,2
"438","Idaho",2022-10-08,1
"439","Idaho",2022-10-15,1
"440","Idaho",2022-10-22,1
"441","Idaho",2022-10-29,1
"442","Idaho",2022-11-05,20
"443","Idaho",2022-11-12,14
"444","Idaho",2022-11-19,60
"445","Idaho",2022-11-26,155
"446","Idaho",2022-12-03,189
"447","Idaho",2022-12-10,195
"448","Idaho",2022-12-17,285
"449","Idaho",2022-12-24,195
"450","Idaho",2022-12-31,219
"451","Idaho",2023-01-07,101
"452","Idaho",2023-01-14,42
"453","Idaho",2023-01-21,30
"454","Idaho",2023-01-28,17
"455","Idaho",2023-02-04,4
"456","Idaho",2023-02-11,4
"457","Idaho",2023-02-18,8
"458","Idaho",2023-02-25,3
"459","Idaho",2023-03-04,3
"460","Idaho",2023-03-11,4
"461","Idaho",2023-03-18,5
"462","Idaho",2023-03-25,5
"463","Idaho",2023-04-01,2
"464","Idaho",2023-04-08,5
"465","Idaho",2023-04-15,1
"466","Idaho",2023-04-22,5
"467","Idaho",2023-04-29,5
"468","Idaho",2023-05-06,6
"469","Illinois",2022-09-03,10
"470","Illinois",2022-09-10,3
"471","Illinois",2022-09-17,5
"472","Illinois",2022-09-24,16
"473","Illinois",2022-10-01,11
"474","Illinois",2022-10-08,11
"475","Illinois",2022-10-15,31
"476","Illinois",2022-10-22,45
"477","Illinois",2022-10-29,104
"478","Illinois",2022-11-05,181
"479","Illinois",2022-11-12,276
"480","Illinois",2022-11-19,447
"481","Illinois",2022-11-26,915
"482","Illinois",2022-12-03,1125
"483","Illinois",2022-12-10,973
"484","Illinois",2022-12-17,748
"485","Illinois",2022-12-24,563
"486","Illinois",2022-12-31,571
"487","Illinois",2023-01-07,393
"488","Illinois",2023-01-14,166
"489","Illinois",2023-01-21,63
"490","Illinois",2023-01-28,64
"491","Illinois",2023-02-04,26
"492","Illinois",2023-02-11,33
"493","Illinois",2023-02-18,25
"494","Illinois",2023-02-25,36
"495","Illinois",2023-03-04,23
"496","Illinois",2023-03-11,14
"497","Illinois",2023-03-18,15
"498","Illinois",2023-03-25,28
"499","Illinois",2023-04-01,30
"500","Illinois",2023-04-08,22
"501","Illinois",2023-04-15,34
"502","Illinois",2023-04-22,29
"503","Illinois",2023-04-29,16
"504","Illinois",2023-05-06,29
"505","Indiana",2022-09-03,22
"506","Indiana",2022-09-10,27
"507","Indiana",2022-09-17,26
"508","Indiana",2022-09-24,34
"509","Indiana",2022-10-01,33
"510","Indiana",2022-10-08,51
"511","Indiana",2022-10-15,57
"512","Indiana",2022-10-22,72
"513","Indiana",2022-10-29,102
"514","Indiana",2022-11-05,149
"515","Indiana",2022-11-12,141
"516","Indiana",2022-11-19,264
"517","Indiana",2022-11-26,505
"518","Indiana",2022-12-03,826
"519","Indiana",2022-12-10,851
"520","Indiana",2022-12-17,685
"521","Indiana",2022-12-24,592
"522","Indiana",2022-12-31,571
"523","Indiana",2023-01-07,339
"524","Indiana",2023-01-14,149
"525","Indiana",2023-01-21,96
"526","Indiana",2023-01-28,65
"527","Indiana",2023-02-04,43
"528","Indiana",2023-02-11,37
"529","Indiana",2023-02-18,34
"530","Indiana",2023-02-25,47
"531","Indiana",2023-03-04,43
"532","Indiana",2023-03-11,31
"533","Indiana",2023-03-18,33
"534","Indiana",2023-03-25,22
"535","Indiana",2023-04-01,40
"536","Indiana",2023-04-08,15
"537","Indiana",2023-04-15,17
"538","Indiana",2023-04-22,13
"539","Indiana",2023-04-29,17
"540","Indiana",2023-05-06,22
"541","Iowa",2022-09-03,3
"542","Iowa",2022-09-10,0
"543","Iowa",2022-09-17,1
"544","Iowa",2022-09-24,7
"545","Iowa",2022-10-01,5
"546","Iowa",2022-10-08,5
"547","Iowa",2022-10-15,7
"548","Iowa",2022-10-22,10
"549","Iowa",2022-10-29,19
"550","Iowa",2022-11-05,16
"551","Iowa",2022-11-12,23
"552","Iowa",2022-11-19,37
"553","Iowa",2022-11-26,139
"554","Iowa",2022-12-03,201
"555","Iowa",2022-12-10,235
"556","Iowa",2022-12-17,352
"557","Iowa",2022-12-24,331
"558","Iowa",2022-12-31,301
"559","Iowa",2023-01-07,202
"560","Iowa",2023-01-14,87
"561","Iowa",2023-01-21,43
"562","Iowa",2023-01-28,44
"563","Iowa",2023-02-04,11
"564","Iowa",2023-02-11,15
"565","Iowa",2023-02-18,9
"566","Iowa",2023-02-25,9
"567","Iowa",2023-03-04,9
"568","Iowa",2023-03-11,8
"569","Iowa",2023-03-18,7
"570","Iowa",2023-03-25,7
"571","Iowa",2023-04-01,4
"572","Iowa",2023-04-08,2
"573","Iowa",2023-04-15,5
"574","Iowa",2023-04-22,1
"575","Iowa",2023-04-29,12
"576","Iowa",2023-05-06,6
"577","Kansas",2022-09-03,3
"578","Kansas",2022-09-10,0
"579","Kansas",2022-09-17,0
"580","Kansas",2022-09-24,1
"581","Kansas",2022-10-01,5
"582","Kansas",2022-10-08,5
"583","Kansas",2022-10-15,7
"584","Kansas",2022-10-22,16
"585","Kansas",2022-10-29,20
"586","Kansas",2022-11-05,37
"587","Kansas",2022-11-12,49
"588","Kansas",2022-11-19,68
"589","Kansas",2022-11-26,187
"590","Kansas",2022-12-03,303
"591","Kansas",2022-12-10,253
"592","Kansas",2022-12-17,220
"593","Kansas",2022-12-24,187
"594","Kansas",2022-12-31,176
"595","Kansas",2023-01-07,116
"596","Kansas",2023-01-14,47
"597","Kansas",2023-01-21,46
"598","Kansas",2023-01-28,18
"599","Kansas",2023-02-04,11
"600","Kansas",2023-02-11,10
"601","Kansas",2023-02-18,5
"602","Kansas",2023-02-25,9
"603","Kansas",2023-03-04,2
"604","Kansas",2023-03-11,6
"605","Kansas",2023-03-18,9
"606","Kansas",2023-03-25,7
"607","Kansas",2023-04-01,8
"608","Kansas",2023-04-08,4
"609","Kansas",2023-04-15,8
"610","Kansas",2023-04-22,3
"611","Kansas",2023-04-29,1
"612","Kansas",2023-05-06,3
"613","Kentucky",2022-09-03,6
"614","Kentucky",2022-09-10,19
"615","Kentucky",2022-09-17,3
"616","Kentucky",2022-09-24,11
"617","Kentucky",2022-10-01,3
"618","Kentucky",2022-10-08,10
"619","Kentucky",2022-10-15,23
"620","Kentucky",2022-10-22,15
"621","Kentucky",2022-10-29,66
"622","Kentucky",2022-11-05,139
"623","Kentucky",2022-11-12,227
"624","Kentucky",2022-11-19,313
"625","Kentucky",2022-11-26,603
"626","Kentucky",2022-12-03,807
"627","Kentucky",2022-12-10,691
"628","Kentucky",2022-12-17,419
"629","Kentucky",2022-12-24,268
"630","Kentucky",2022-12-31,231
"631","Kentucky",2023-01-07,123
"632","Kentucky",2023-01-14,62
"633","Kentucky",2023-01-21,30
"634","Kentucky",2023-01-28,29
"635","Kentucky",2023-02-04,15
"636","Kentucky",2023-02-11,33
"637","Kentucky",2023-02-18,18
"638","Kentucky",2023-02-25,13
"639","Kentucky",2023-03-04,10
"640","Kentucky",2023-03-11,17
"641","Kentucky",2023-03-18,27
"642","Kentucky",2023-03-25,15
"643","Kentucky",2023-04-01,15
"644","Kentucky",2023-04-08,19
"645","Kentucky",2023-04-15,12
"646","Kentucky",2023-04-22,12
"647","Kentucky",2023-04-29,7
"648","Kentucky",2023-05-06,14
"649","Louisiana",2022-09-03,6
"650","Louisiana",2022-09-10,19
"651","Louisiana",2022-09-17,18
"652","Louisiana",2022-09-24,23
"653","Louisiana",2022-10-01,38
"654","Louisiana",2022-10-08,43
"655","Louisiana",2022-10-15,82
"656","Louisiana",2022-10-22,97
"657","Louisiana",2022-10-29,188
"658","Louisiana",2022-11-05,170
"659","Louisiana",2022-11-12,167
"660","Louisiana",2022-11-19,177
"661","Louisiana",2022-11-26,240
"662","Louisiana",2022-12-03,294
"663","Louisiana",2022-12-10,253
"664","Louisiana",2022-12-17,146
"665","Louisiana",2022-12-24,141
"666","Louisiana",2022-12-31,189
"667","Louisiana",2023-01-07,147
"668","Louisiana",2023-01-14,89
"669","Louisiana",2023-01-21,70
"670","Louisiana",2023-01-28,42
"671","Louisiana",2023-02-04,34
"672","Louisiana",2023-02-11,55
"673","Louisiana",2023-02-18,28
"674","Louisiana",2023-02-25,23
"675","Louisiana",2023-03-04,26
"676","Louisiana",2023-03-11,18
"677","Louisiana",2023-03-18,26
"678","Louisiana",2023-03-25,21
"679","Louisiana",2023-04-01,25
"680","Louisiana",2023-04-08,21
"681","Louisiana",2023-04-15,11
"682","Louisiana",2023-04-22,27
"683","Louisiana",2023-04-29,19
"684","Louisiana",2023-05-06,10
"685","Maine",2022-09-03,0
"686","Maine",2022-09-10,0
"687","Maine",2022-09-17,0
"688","Maine",2022-09-24,0
"689","Maine",2022-10-01,1
"690","Maine",2022-10-08,0
"691","Maine",2022-10-15,0
"692","Maine",2022-10-22,0
"693","Maine",2022-10-29,3
"694","Maine",2022-11-05,3
"695","Maine",2022-11-12,11
"696","Maine",2022-11-19,14
"697","Maine",2022-11-26,34
"698","Maine",2022-12-03,110
"699","Maine",2022-12-10,120
"700","Maine",2022-12-17,196
"701","Maine",2022-12-24,212
"702","Maine",2022-12-31,186
"703","Maine",2023-01-07,109
"704","Maine",2023-01-14,53
"705","Maine",2023-01-21,31
"706","Maine",2023-01-28,11
"707","Maine",2023-02-04,9
"708","Maine",2023-02-11,7
"709","Maine",2023-02-18,3
"710","Maine",2023-02-25,0
"711","Maine",2023-03-04,4
"712","Maine",2023-03-11,0
"713","Maine",2023-03-18,5
"714","Maine",2023-03-25,1
"715","Maine",2023-04-01,5
"716","Maine",2023-04-08,2
"717","Maine",2023-04-15,1
"718","Maine",2023-04-22,4
"719","Maine",2023-04-29,0
"720","Maine",2023-05-06,2
"721","Maryland",2022-09-03,1
"722","Maryland",2022-09-10,3
"723","Maryland",2022-09-17,8
"724","Maryland",2022-09-24,3
"725","Maryland",2022-10-01,9
"726","Maryland",2022-10-08,21
"727","Maryland",2022-10-15,25
"728","Maryland",2022-10-22,49
"729","Maryland",2022-10-29,109
"730","Maryland",2022-11-05,165
"731","Maryland",2022-11-12,224
"732","Maryland",2022-11-19,218
"733","Maryland",2022-11-26,332
"734","Maryland",2022-12-03,405
"735","Maryland",2022-12-10,319
"736","Maryland",2022-12-17,278
"737","Maryland",2022-12-24,227
"738","Maryland",2022-12-31,221
"739","Maryland",2023-01-07,161
"740","Maryland",2023-01-14,102
"741","Maryland",2023-01-21,61
"742","Maryland",2023-01-28,37
"743","Maryland",2023-02-04,56
"744","Maryland",2023-02-11,36
"745","Maryland",2023-02-18,25
"746","Maryland",2023-02-25,26
"747","Maryland",2023-03-04,12
"748","Maryland",2023-03-11,16
"749","Maryland",2023-03-18,14
"750","Maryland",2023-03-25,19
"751","Maryland",2023-04-01,9
"752","Maryland",2023-04-08,16
"753","Maryland",2023-04-15,10
"754","Maryland",2023-04-22,11
"755","Maryland",2023-04-29,10
"756","Maryland",2023-05-06,14
"757","Massachusetts",2022-09-03,7
"758","Massachusetts",2022-09-10,4
"759","Massachusetts",2022-09-17,2
"760","Massachusetts",2022-09-24,4
"761","Massachusetts",2022-10-01,4
"762","Massachusetts",2022-10-08,8
"763","Massachusetts",2022-10-15,7
"764","Massachusetts",2022-10-22,8
"765","Massachusetts",2022-10-29,14
"766","Massachusetts",2022-11-05,31
"767","Massachusetts",2022-11-12,43
"768","Massachusetts",2022-11-19,79
"769","Massachusetts",2022-11-26,221
"770","Massachusetts",2022-12-03,446
"771","Massachusetts",2022-12-10,578
"772","Massachusetts",2022-12-17,694
"773","Massachusetts",2022-12-24,769
"774","Massachusetts",2022-12-31,733
"775","Massachusetts",2023-01-07,466
"776","Massachusetts",2023-01-14,238
"777","Massachusetts",2023-01-21,122
"778","Massachusetts",2023-01-28,71
"779","Massachusetts",2023-02-04,52
"780","Massachusetts",2023-02-11,63
"781","Massachusetts",2023-02-18,37
"782","Massachusetts",2023-02-25,17
"783","Massachusetts",2023-03-04,15
"784","Massachusetts",2023-03-11,19
"785","Massachusetts",2023-03-18,20
"786","Massachusetts",2023-03-25,19
"787","Massachusetts",2023-04-01,11
"788","Massachusetts",2023-04-08,12
"789","Massachusetts",2023-04-15,10
"790","Massachusetts",2023-04-22,8
"791","Massachusetts",2023-04-29,9
"792","Massachusetts",2023-05-06,12
"793","Michigan",2022-09-03,1
"794","Michigan",2022-09-10,10
"795","Michigan",2022-09-17,3
"796","Michigan",2022-09-24,5
"797","Michigan",2022-10-01,4
"798","Michigan",2022-10-08,13
"799","Michigan",2022-10-15,14
"800","Michigan",2022-10-22,17
"801","Michigan",2022-10-29,46
"802","Michigan",2022-11-05,59
"803","Michigan",2022-11-12,90
"804","Michigan",2022-11-19,193
"805","Michigan",2022-11-26,313
"806","Michigan",2022-12-03,485
"807","Michigan",2022-12-10,601
"808","Michigan",2022-12-17,1001
"809","Michigan",2022-12-24,1109
"810","Michigan",2022-12-31,1137
"811","Michigan",2023-01-07,641
"812","Michigan",2023-01-14,290
