"","location_name","wk_end_date","value"
"80","Arizona",2023-02-25,53
"81","Arizona",2023-03-04,45
"82","Arkansas",2022-09-03,8
"83","Arkansas",2022-09-10,6
"84","Arkansas",2022-09-17,4
"85","Arkansas",2022-09-24,8
"86","Arkansas",2022-10-01,10
"87","Arkansas",2022-10-08,21
"88","Arkansas",2022-10-15,40
"89","Arkansas",2022-10-22,50
"90","Arkansas",2022-10-29,84
"91","Arkansas",2022-11-05,141
"92","Arkansas",2022-11-12,212
"93","Arkansas",2022-11-19,218
"94","Arkansas",2022-11-26,435
"95","Arkansas",2022-12-03,468
"96","Arkansas",2022-12-10,331
"97","Arkansas",2022-12-17,234
"98","Arkansas",2022-12-24,189
"99","Arkansas",2022-12-31,217
"100","Arkansas",2023-01-07,146
"101","Arkansas",2023-01-14,97
"102","Arkansas",2023-01-21,61
"103","Arkansas",2023-01-28,30
"104","Arkansas",2023-02-04,21
"105","Arkansas",2023-02-11,35
"106","Arkansas",2023-02-18,25
"107","Arkansas",2023-02-25,30
"108","Arkansas",2023-03-04,31
"109","California",2022-09-03,35
"110","California",2022-09-10,29
"111","California",2022-09-17,24
"112","California",2022-09-24,35
"113","California",2022-10-01,72
"114","California",2022-10-08,93
"115","California",2022-10-15,97
"116","California",2022-10-22,124
"117","California",2022-10-29,211
"118","California",2022-11-05,456
"119","California",2022-11-12,928
"120","California",2022-11-19,1616
"121","California",2022-11-26,2790
"122","California",2022-12-03,3138
"123","California",2022-12-10,2275
"124","California",2022-12-17,1574
"125","California",2022-12-24,1571
"126","California",2022-12-31,1380
"127","California",2023-01-07,849
"128","California",2023-01-14,350
"129","California",2023-01-21,197
"130","California",2023-01-28,110
"131","California",2023-02-04,113
"132","California",2023-02-11,91
"133","California",2023-02-18,73
"134","California",2023-02-25,86
"135","California",2023-03-04,57
"136","Colorado",2022-09-03,1
"137","Colorado",2022-09-10,3
"138","Colorado",2022-09-17,3
"139","Colorado",2022-09-24,4
"140","Colorado",2022-10-01,3
"141","Colorado",2022-10-08,1
"142","Colorado",2022-10-15,5
"143","Colorado",2022-10-22,15
"144","Colorado",2022-10-29,32
"145","Colorado",2022-11-05,32
"146","Colorado",2022-11-12,61
"147","Colorado",2022-11-19,114
"148","Colorado",2022-11-26,157
"149","Colorado",2022-12-03,160
"150","Colorado",2022-12-10,243
"151","Colorado",2022-12-17,255
"152","Colorado",2022-12-24,350
"153","Colorado",2022-12-31,311
"154","Colorado",2023-01-07,146
"155","Colorado",2023-01-14,85
"156","Colorado",2023-01-21,33
"157","Colorado",2023-01-28,30
"158","Colorado",2023-02-04,38
"159","Colorado",2023-02-11,24
"160","Colorado",2023-02-18,16
"161","Colorado",2023-02-25,14
"162","Colorado",2023-03-04,17
"163","Connecticut",2022-09-03,4
"164","Connecticut",2022-09-10,3
"165","Connecticut",2022-09-17,4
"166","Connecticut",2022-09-24,3
"167","Connecticut",2022-10-01,2
"168","Connecticut",2022-10-08,3
"169","Connecticut",2022-10-15,9
"170","Connecticut",2022-10-22,9
"171","Connecticut",2022-10-29,37
"172","Connecticut",2022-11-05,41
"173","Connecticut",2022-11-12,58
"174","Connecticut",2022-11-19,104
"175","Connecticut",2022-11-26,199
"176","Connecticut",2022-12-03,424
"177","Connecticut",2022-12-10,419
"178","Connecticut",2022-12-17,352
"179","Connecticut",2022-12-24,275
"180","Connecticut",2022-12-31,248
"181","Connecticut",2023-01-07,160
"182","Connecticut",2023-01-14,72
"183","Connecticut",2023-01-21,31
"184","Connecticut",2023-01-28,32
"185","Connecticut",2023-02-04,14
"186","Connecticut",2023-02-11,14
"187","Connecticut",2023-02-18,16
"188","Connecticut",2023-02-25,16
"189","Connecticut",2023-03-04,9
"190","Delaware",2022-09-03,3
"191","Delaware",2022-09-10,0
"192","Delaware",2022-09-17,2
"193","Delaware",2022-09-24,0
"194","Delaware",2022-10-01,0
"195","Delaware",2022-10-08,0
"196","Delaware",2022-10-15,0
"197","Delaware",2022-10-22,1
"198","Delaware",2022-10-29,4
"199","Delaware",2022-11-05,11
"200","Delaware",2022-11-12,15
"201","Delaware",2022-11-19,53
"202","Delaware",2022-11-26,48
"203","Delaware",2022-12-03,79
"204","Delaware",2022-12-10,28
"205","Delaware",2022-12-17,27
"206","Delaware",2022-12-24,29
"207","Delaware",2022-12-31,46
"208","Delaware",2023-01-07,41
"209","Delaware",2023-01-14,11
"210","Delaware",2023-01-21,5
"211","Delaware",2023-01-28,5
"212","Delaware",2023-02-04,15
"213","Delaware",2023-02-11,1
"214","Delaware",2023-02-18,1
"215","Delaware",2023-02-25,0
"216","Delaware",2023-03-04,5
"217","District of Columbia",2022-09-03,0
"218","District of Columbia",2022-09-10,0
"219","District of Columbia",2022-09-17,0
"220","District of Columbia",2022-09-24,1
"221","District of Columbia",2022-10-01,0
"222","District of Columbia",2022-10-08,1
"223","District of Columbia",2022-10-15,2
"224","District of Columbia",2022-10-22,8
"225","District of Columbia",2022-10-29,11
"226","District of Columbia",2022-11-05,36
"227","District of Columbia",2022-11-12,44
"228","District of Columbia",2022-11-19,35
"229","District of Columbia",2022-11-26,70
"230","District of Columbia",2022-12-03,56
"231","District of Columbia",2022-12-10,42
"232","District of Columbia",2022-12-17,20
"233","District of Columbia",2022-12-24,26
"234","District of Columbia",2022-12-31,27
"235","District of Columbia",2023-01-07,15
"236","District of Columbia",2023-01-14,5
"237","District of Columbia",2023-01-21,10
"238","District of Columbia",2023-01-28,6
"239","District of Columbia",2023-02-04,8
"240","District of Columbia",2023-02-11,6
"241","District of Columbia",2023-02-18,4
"242","District of Columbia",2023-02-25,4
"243","District of Columbia",2023-03-04,5
"244","Florida",2022-09-03,70
"245","Florida",2022-09-10,60
"246","Florida",2022-09-17,78
"247","Florida",2022-09-24,81
"248","Florida",2022-10-01,77
"249","Florida",2022-10-08,110
"250","Florida",2022-10-15,105
"251","Florida",2022-10-22,125
"252","Florida",2022-10-29,260
"253","Florida",2022-11-05,304
"254","Florida",2022-11-12,490
"255","Florida",2022-11-19,504
"256","Florida",2022-11-26,803
"257","Florida",2022-12-03,896
"258","Florida",2022-12-10,789
"259","Florida",2022-12-17,890
"260","Florida",2022-12-24,982
"261","Florida",2022-12-31,1296
"262","Florida",2023-01-07,1214
"263","Florida",2023-01-14,714
"264","Florida",2023-01-21,577
"265","Florida",2023-01-28,405
"266","Florida",2023-02-04,341
"267","Florida",2023-02-11,300
"268","Florida",2023-02-18,226
"269","Florida",2023-02-25,206
"270","Florida",2023-03-04,182
"271","Georgia",2022-09-03,22
"272","Georgia",2022-09-10,38
"273","Georgia",2022-09-17,36
"274","Georgia",2022-09-24,39
"275","Georgia",2022-10-01,54
"276","Georgia",2022-10-08,87
"277","Georgia",2022-10-15,113
"278","Georgia",2022-10-22,119
"279","Georgia",2022-10-29,176
"280","Georgia",2022-11-05,217
"281","Georgia",2022-11-12,250
"282","Georgia",2022-11-19,193
"283","Georgia",2022-11-26,251
"284","Georgia",2022-12-03,252
"285","Georgia",2022-12-10,172
"286","Georgia",2022-12-17,137
"287","Georgia",2022-12-24,138
"288","Georgia",2022-12-31,173
"289","Georgia",2023-01-07,157
"290","Georgia",2023-01-14,107
"291","Georgia",2023-01-21,71
"292","Georgia",2023-01-28,69
"293","Georgia",2023-02-04,88
"294","Georgia",2023-02-11,82
"295","Georgia",2023-02-18,69
"296","Georgia",2023-02-25,70
"297","Georgia",2023-03-04,47
"298","Hawaii",2022-09-03,2
"299","Hawaii",2022-09-10,1
"300","Hawaii",2022-09-17,2
"301","Hawaii",2022-09-24,3
"302","Hawaii",2022-10-01,5
"303","Hawaii",2022-10-08,4
"304","Hawaii",2022-10-15,6
"305","Hawaii",2022-10-22,4
"306","Hawaii",2022-10-29,6
"307","Hawaii",2022-11-05,8
"308","Hawaii",2022-11-12,25
"309","Hawaii",2022-11-19,10
"310","Hawaii",2022-11-26,12
"311","Hawaii",2022-12-03,12
"312","Hawaii",2022-12-10,11
"313","Hawaii",2022-12-17,17
"314","Hawaii",2022-12-24,31
"315","Hawaii",2022-12-31,28
"316","Hawaii",2023-01-07,10
"317","Hawaii",2023-01-14,9
"318","Hawaii",2023-01-21,0
"319","Hawaii",2023-01-28,11
"320","Hawaii",2023-02-04,6
"321","Hawaii",2023-02-11,10
"322","Hawaii",2023-02-18,4
"323","Hawaii",2023-02-25,5
"324","Hawaii",2023-03-04,1
"325","Idaho",2022-09-03,3
"326","Idaho",2022-09-10,0
"327","Idaho",2022-09-17,1
"328","Idaho",2022-09-24,3
"329","Idaho",2022-10-01,2
"330","Idaho",2022-10-08,1
"331","Idaho",2022-10-15,1
"332","Idaho",2022-10-22,1
"333","Idaho",2022-10-29,1
"334","Idaho",2022-11-05,20
"335","Idaho",2022-11-12,14
"336","Idaho",2022-11-19,60
"337","Idaho",2022-11-26,155
"338","Idaho",2022-12-03,189
"339","Idaho",2022-12-10,195
"340","Idaho",2022-12-17,285
"341","Idaho",2022-12-24,195
"342","Idaho",2022-12-31,219
"343","Idaho",2023-01-07,101
"344","Idaho",2023-01-14,42
"345","Idaho",2023-01-21,30
"346","Idaho",2023-01-28,17
"347","Idaho",2023-02-04,4
"348","Idaho",2023-02-11,4
"349","Idaho",2023-02-18,8
"350","Idaho",2023-02-25,3
"351","Idaho",2023-03-04,3
"352","Illinois",2022-09-03,10
"353","Illinois",2022-09-10,3
"354","Illinois",2022-09-17,5
"355","Illinois",2022-09-24,16
"356","Illinois",2022-10-01,11
"357","Illinois",2022-10-08,11
"358","Illinois",2022-10-15,31
"359","Illinois",2022-10-22,45
"360","Illinois",2022-10-29,104
"361","Illinois",2022-11-05,181
"362","Illinois",2022-11-12,276
"363","Illinois",2022-11-19,447
"364","Illinois",2022-11-26,915
"365","Illinois",2022-12-03,1125
"366","Illinois",2022-12-10,973
"367","Illinois",2022-12-17,744
"368","Illinois",2022-12-24,550
"369","Illinois",2022-12-31,570
"370","Illinois",2023-01-07,383
"371","Illinois",2023-01-14,164
"372","Illinois",2023-01-21,63
"373","Illinois",2023-01-28,64
"374","Illinois",2023-02-04,26
"375","Illinois",2023-02-11,32
"376","Illinois",2023-02-18,24
"377","Illinois",2023-02-25,34
"378","Illinois",2023-03-04,23
"379","Indiana",2022-09-03,22
"380","Indiana",2022-09-10,27
"381","Indiana",2022-09-17,26
"382","Indiana",2022-09-24,34
"383","Indiana",2022-10-01,33
"384","Indiana",2022-10-08,51
"385","Indiana",2022-10-15,57
"386","Indiana",2022-10-22,72
"387","Indiana",2022-10-29,102
"388","Indiana",2022-11-05,149
"389","Indiana",2022-11-12,141
"390","Indiana",2022-11-19,264
"391","Indiana",2022-11-26,505
"392","Indiana",2022-12-03,826
"393","Indiana",2022-12-10,851
"394","Indiana",2022-12-17,685
"395","Indiana",2022-12-24,594
"396","Indiana",2022-12-31,570
"397","Indiana",2023-01-07,342
"398","Indiana",2023-01-14,150
"399","Indiana",2023-01-21,96
"400","Indiana",2023-01-28,65
"401","Indiana",2023-02-04,43
"402","Indiana",2023-02-11,37
"403","Indiana",2023-02-18,34
"404","Indiana",2023-02-25,49
"405","Indiana",2023-03-04,48
"406","Iowa",2022-09-03,3
"407","Iowa",2022-09-10,0
"408","Iowa",2022-09-17,1
"409","Iowa",2022-09-24,7
"410","Iowa",2022-10-01,5
"411","Iowa",2022-10-08,5
"412","Iowa",2022-10-15,7
"413","Iowa",2022-10-22,10
"414","Iowa",2022-10-29,19
"415","Iowa",2022-11-05,16
"416","Iowa",2022-11-12,23
"417","Iowa",2022-11-19,37
"418","Iowa",2022-11-26,139
"419","Iowa",2022-12-03,201
"420","Iowa",2022-12-10,235
"421","Iowa",2022-12-17,358
"422","Iowa",2022-12-24,335
"423","Iowa",2022-12-31,301
"424","Iowa",2023-01-07,202
"425","Iowa",2023-01-14,87
"426","Iowa",2023-01-21,43
"427","Iowa",2023-01-28,44
"428","Iowa",2023-02-04,11
"429","Iowa",2023-02-11,15
"430","Iowa",2023-02-18,9
"431","Iowa",2023-02-25,9
"432","Iowa",2023-03-04,9
"433","Kansas",2022-09-03,3
"434","Kansas",2022-09-10,0
"435","Kansas",2022-09-17,0
"436","Kansas",2022-09-24,1
"437","Kansas",2022-10-01,5
"438","Kansas",2022-10-08,5
"439","Kansas",2022-10-15,7
"440","Kansas",2022-10-22,16
"441","Kansas",2022-10-29,20
"442","Kansas",2022-11-05,37
"443","Kansas",2022-11-12,49
"444","Kansas",2022-11-19,68
"445","Kansas",2022-11-26,187
"446","Kansas",2022-12-03,303
"447","Kansas",2022-12-10,253
"448","Kansas",2022-12-17,223
"449","Kansas",2022-12-24,186
"450","Kansas",2022-12-31,176
"451","Kansas",2023-01-07,119
"452","Kansas",2023-01-14,49
"453","Kansas",2023-01-21,43
"454","Kansas",2023-01-28,17
"455","Kansas",2023-02-04,11
"456","Kansas",2023-02-11,10
"457","Kansas",2023-02-18,5
"458","Kansas",2023-02-25,9
"459","Kansas",2023-03-04,2
"460","Kentucky",2022-09-03,6
"461","Kentucky",2022-09-10,19
"462","Kentucky",2022-09-17,3
"463","Kentucky",2022-09-24,11
"464","Kentucky",2022-10-01,3
"465","Kentucky",2022-10-08,10
"466","Kentucky",2022-10-15,23
"467","Kentucky",2022-10-22,15
"468","Kentucky",2022-10-29,66
"469","Kentucky",2022-11-05,139
"470","Kentucky",2022-11-12,227
"471","Kentucky",2022-11-19,313
"472","Kentucky",2022-11-26,603
"473","Kentucky",2022-12-03,807
"474","Kentucky",2022-12-10,691
"475","Kentucky",2022-12-17,418
"476","Kentucky",2022-12-24,268
"477","Kentucky",2022-12-31,231
"478","Kentucky",2023-01-07,123
"479","Kentucky",2023-01-14,62
"480","Kentucky",2023-01-21,30
"481","Kentucky",2023-01-28,29
"482","Kentucky",2023-02-04,15
"483","Kentucky",2023-02-11,33
"484","Kentucky",2023-02-18,18
"485","Kentucky",2023-02-25,13
"486","Kentucky",2023-03-04,11
"487","Louisiana",2022-09-03,6
"488","Louisiana",2022-09-10,19
"489","Louisiana",2022-09-17,18
"490","Louisiana",2022-09-24,23
"491","Louisiana",2022-10-01,38
"492","Louisiana",2022-10-08,43
"493","Louisiana",2022-10-15,82
"494","Louisiana",2022-10-22,97
"495","Louisiana",2022-10-29,188
"496","Louisiana",2022-11-05,170
"497","Louisiana",2022-11-12,167
"498","Louisiana",2022-11-19,177
"499","Louisiana",2022-11-26,240
"500","Louisiana",2022-12-03,294
"501","Louisiana",2022-12-10,253
"502","Louisiana",2022-12-17,146
"503","Louisiana",2022-12-24,141
"504","Louisiana",2022-12-31,189
"505","Louisiana",2023-01-07,147
"506","Louisiana",2023-01-14,89
"507","Louisiana",2023-01-21,70
"508","Louisiana",2023-01-28,42
"509","Louisiana",2023-02-04,34
"510","Louisiana",2023-02-11,55
"511","Louisiana",2023-02-18,28
"512","Louisiana",2023-02-25,23
"513","Louisiana",2023-03-04,26
"514","Maine",2022-09-03,0
"515","Maine",2022-09-10,0
"516","Maine",2022-09-17,0
"517","Maine",2022-09-24,0
"518","Maine",2022-10-01,1
"519","Maine",2022-10-08,0
"520","Maine",2022-10-15,0
"521","Maine",2022-10-22,0
"522","Maine",2022-10-29,3
"523","Maine",2022-11-05,3
"524","Maine",2022-11-12,11
"525","Maine",2022-11-19,14
"526","Maine",2022-11-26,34
"527","Maine",2022-12-03,110
"528","Maine",2022-12-10,120
"529","Maine",2022-12-17,196
"530","Maine",2022-12-24,212
"531","Maine",2022-12-31,186
"532","Maine",2023-01-07,109
"533","Maine",2023-01-14,53
"534","Maine",2023-01-21,31
"535","Maine",2023-01-28,11
"536","Maine",2023-02-04,9
"537","Maine",2023-02-11,7
"538","Maine",2023-02-18,3
"539","Maine",2023-02-25,0
"540","Maine",2023-03-04,4
"541","Maryland",2022-09-03,1
"542","Maryland",2022-09-10,3
"543","Maryland",2022-09-17,8
"544","Maryland",2022-09-24,3
"545","Maryland",2022-10-01,9
"546","Maryland",2022-10-08,21
"547","Maryland",2022-10-15,25
"548","Maryland",2022-10-22,49
"549","Maryland",2022-10-29,109
"550","Maryland",2022-11-05,165
"551","Maryland",2022-11-12,224
"552","Maryland",2022-11-19,218
"553","Maryland",2022-11-26,332
"554","Maryland",2022-12-03,405
"555","Maryland",2022-12-10,319
"556","Maryland",2022-12-17,278
"557","Maryland",2022-12-24,227
"558","Maryland",2022-12-31,221
"559","Maryland",2023-01-07,161
"560","Maryland",2023-01-14,102
"561","Maryland",2023-01-21,61
"562","Maryland",2023-01-28,37
"563","Maryland",2023-02-04,56
"564","Maryland",2023-02-11,36
"565","Maryland",2023-02-18,25
"566","Maryland",2023-02-25,26
"567","Maryland",2023-03-04,12
"568","Massachusetts",2022-09-03,7
"569","Massachusetts",2022-09-10,4
"570","Massachusetts",2022-09-17,2
"571","Massachusetts",2022-09-24,4
"572","Massachusetts",2022-10-01,4
"573","Massachusetts",2022-10-08,8
"574","Massachusetts",2022-10-15,7
"575","Massachusetts",2022-10-22,8
"576","Massachusetts",2022-10-29,14
"577","Massachusetts",2022-11-05,31
"578","Massachusetts",2022-11-12,43
"579","Massachusetts",2022-11-19,79
"580","Massachusetts",2022-11-26,221
"581","Massachusetts",2022-12-03,446
"582","Massachusetts",2022-12-10,578
"583","Massachusetts",2022-12-17,694
"584","Massachusetts",2022-12-24,769
"585","Massachusetts",2022-12-31,733
"586","Massachusetts",2023-01-07,466
"587","Massachusetts",2023-01-14,238
"588","Massachusetts",2023-01-21,122
"589","Massachusetts",2023-01-28,71
"590","Massachusetts",2023-02-04,52
"591","Massachusetts",2023-02-11,63
"592","Massachusetts",2023-02-18,37
"593","Massachusetts",2023-02-25,17
"594","Massachusetts",2023-03-04,15
"595","Michigan",2022-09-03,1
"596","Michigan",2022-09-10,10
"597","Michigan",2022-09-17,3
"598","Michigan",2022-09-24,5
"599","Michigan",2022-10-01,4
"600","Michigan",2022-10-08,13
"601","Michigan",2022-10-15,14
"602","Michigan",2022-10-22,17
"603","Michigan",2022-10-29,46
"604","Michigan",2022-11-05,59
"605","Michigan",2022-11-12,90
"606","Michigan",2022-11-19,193
"607","Michigan",2022-11-26,313
"608","Michigan",2022-12-03,485
"609","Michigan",2022-12-10,601
"610","Michigan",2022-12-17,1003
"611","Michigan",2022-12-24,1109
"612","Michigan",2022-12-31,1134
"613","Michigan",2023-01-07,642
"614","Michigan",2023-01-14,290
"615","Michigan",2023-01-21,150
"616","Michigan",2023-01-28,86
"617","Michigan",2023-02-04,86
"618","Michigan",2023-02-11,51
"619","Michigan",2023-02-18,59
"620","Michigan",2023-02-25,57
"621","Michigan",2023-03-04,45
"622","Minnesota",2022-09-03,1
"623","Minnesota",2022-09-10,1
"624","Minnesota",2022-09-17,0
"625","Minnesota",2022-09-24,3
"626","Minnesota",2022-10-01,2
"627","Minnesota",2022-10-08,11
"628","Minnesota",2022-10-15,7
"629","Minnesota",2022-10-22,11
"630","Minnesota",2022-10-29,43
"631","Minnesota",2022-11-05,85
"632","Minnesota",2022-11-12,182
"633","Minnesota",2022-11-19,268
"634","Minnesota",2022-11-26,382
"635","Minnesota",2022-12-03,447
"636","Minnesota",2022-12-10,325
"637","Minnesota",2022-12-17,236
"638","Minnesota",2022-12-24,162
"639","Minnesota",2022-12-31,164
"640","Minnesota",2023-01-07,75
"641","Minnesota",2023-01-14,48
"642","Minnesota",2023-01-21,25
"643","Minnesota",2023-01-28,15
"644","Minnesota",2023-02-04,16
"645","Minnesota",2023-02-11,9
"646","Minnesota",2023-02-18,8
"647","Minnesota",2023-02-25,8
"648","Minnesota",2023-03-04,7
"649","Mississippi",2022-09-03,19
"650","Mississippi",2022-09-10,22
"651","Mississippi",2022-09-17,32
"652","Mississippi",2022-09-24,20
"653","Mississippi",2022-10-01,35
"654","Mississippi",2022-10-08,58
"655","Mississippi",2022-10-15,70
"656","Mississippi",2022-10-22,90
"657","Mississippi",2022-10-29,165
"658","Mississippi",2022-11-05,255
"659","Mississippi",2022-11-12,258
"660","Mississippi",2022-11-19,243
"661","Mississippi",2022-11-26,282
"662","Mississippi",2022-12-03,258
"663","Mississippi",2022-12-10,171
"664","Mississippi",2022-12-17,133
"665","Mississippi",2022-12-24,87
"666","Mississippi",2022-12-31,122
"667","Mississippi",2023-01-07,86
"668","Mississippi",2023-01-14,47
"669","Mississippi",2023-01-21,58
"670","Mississippi",2023-01-28,30
"671","Mississippi",2023-02-04,27
"672","Mississippi",2023-02-11,19
"673","Mississippi",2023-02-18,33
"674","Mississippi",2023-02-25,28
"675","Mississippi",2023-03-04,34
"676","Missouri",2022-09-03,10
"677","Missouri",2022-09-10,4
"678","Missouri",2022-09-17,6
"679","Missouri",2022-09-24,7
"680","Missouri",2022-10-01,14
"681","Missouri",2022-10-08,6
"682","Missouri",2022-10-15,12
"683","Missouri",2022-10-22,23
"684","Missouri",2022-10-29,56
"685","Missouri",2022-11-05,71
"686","Missouri",2022-11-12,115
"687","Missouri",2022-11-19,221
"688","Missouri",2022-11-26,548
"689","Missouri",2022-12-03,861
"690","Missouri",2022-12-10,861
"691","Missouri",2022-12-17,717
"692","Missouri",2022-12-24,548
"693","Missouri",2022-12-31,642
"694","Missouri",2023-01-07,370
"695","Missouri",2023-01-14,176
"696","Missouri",2023-01-21,94
"697","Missouri",2023-01-28,68
"698","Missouri",2023-02-04,52
"699","Missouri",2023-02-11,39
"700","Missouri",2023-02-18,45
"701","Missouri",2023-02-25,33
"702","Missouri",2023-03-04,42
"703","Montana",2022-09-03,0
"704","Montana",2022-09-10,0
"705","Montana",2022-09-17,1
"706","Montana",2022-09-24,0
"707","Montana",2022-10-01,2
"708","Montana",2022-10-08,0
"709","Montana",2022-10-15,0
"710","Montana",2022-10-22,0
"711","Montana",2022-10-29,5
"712","Montana",2022-11-05,5
"713","Montana",2022-11-12,12
"714","Montana",2022-11-19,12
"715","Montana",2022-11-26,50
"716","Montana",2022-12-03,71
"717","Montana",2022-12-10,104
"718","Montana",2022-12-17,96
"719","Montana",2022-12-24,64
"720","Montana",2022-12-31,86
"721","Montana",2023-01-07,58
"722","Montana",2023-01-14,37
"723","Montana",2023-01-21,13
"724","Montana",2023-01-28,10
"725","Montana",2023-02-04,9
"726","Montana",2023-02-11,3
"727","Montana",2023-02-18,4
"728","Montana",2023-02-25,3
"729","Montana",2023-03-04,6
"730","National",2022-09-03,603
"731","National",2022-09-10,623
"732","National",2022-09-17,644
"733","National",2022-09-24,742
"734","National",2022-10-01,896
"735","National",2022-10-08,1331
"736","National",2022-10-15,1694
"737","National",2022-10-22,2380
"738","National",2022-10-29,4353
"739","National",2022-11-05,6571
"740","National",2022-11-12,8848
"741","National",2022-11-19,11427
"742","National",2022-11-26,19846
"743","National",2022-12-03,26333
"744","National",2022-12-10,23851
"745","National",2022-12-17,21416
"746","National",2022-12-24,19217
"747","National",2022-12-31,19349
"748","National",2023-01-07,12928
"749","National",2023-01-14,6666
"750","National",2023-01-21,4168
"751","National",2023-01-28,2809
"752","National",2023-02-04,2325
"753","National",2023-02-11,2152
"754","National",2023-02-18,1838
"755","National",2023-02-25,1657
"756","National",2023-03-04,1462
"757","Nebraska",2022-09-03,8
"758","Nebraska",2022-09-10,4
"759","Nebraska",2022-09-17,7
"760","Nebraska",2022-09-24,9
"761","Nebraska",2022-10-01,11
"762","Nebraska",2022-10-08,22
"763","Nebraska",2022-10-15,9
"764","Nebraska",2022-10-22,14
"765","Nebraska",2022-10-29,16
"766","Nebraska",2022-11-05,28
"767","Nebraska",2022-11-12,21
"768","Nebraska",2022-11-19,43
"769","Nebraska",2022-11-26,62
"770","Nebraska",2022-12-03,97
"771","Nebraska",2022-12-10,133
"772","Nebraska",2022-12-17,173
"773","Nebraska",2022-12-24,138
"774","Nebraska",2022-12-31,135
"775","Nebraska",2023-01-07,93
"776","Nebraska",2023-01-14,58
"777","Nebraska",2023-01-21,57
"778","Nebraska",2023-01-28,19
"779","Nebraska",2023-02-04,8
"780","Nebraska",2023-02-11,0
"781","Nebraska",2023-02-18,6
"782","Nebraska",2023-02-25,11
"783","Nebraska",2023-03-04,6
"784","Nevada",2022-09-03,3
"785","Nevada",2022-09-10,6
"786","Nevada",2022-09-17,8
"787","Nevada",2022-09-24,9
"788","Nevada",2022-10-01,14
"789","Nevada",2022-10-08,37
"790","Nevada",2022-10-15,8
"791","Nevada",2022-10-22,14
"792","Nevada",2022-10-29,12
"793","Nevada",2022-11-05,31
"794","Nevada",2022-11-12,80
"795","Nevada",2022-11-19,157
"796","Nevada",2022-11-26,252
"797","Nevada",2022-12-03,397
"798","Nevada",2022-12-10,366
"799","Nevada",2022-12-17,231
"800","Nevada",2022-12-24,233
"801","Nevada",2022-12-31,169
"802","Nevada",2023-01-07,106
"803","Nevada",2023-01-14,29
"804","Nevada",2023-01-21,21
"805","Nevada",2023-01-28,11
"806","Nevada",2023-02-04,6
"807","Nevada",2023-02-11,10
"808","Nevada",2023-02-18,11
"809","Nevada",2023-02-25,3
"810","Nevada",2023-03-04,4
"811","New Hampshire",2022-09-03,0
"812","New Hampshire",2022-09-10,0
"813","New Hampshire",2022-09-17,3
"814","New Hampshire",2022-09-24,2
